train/param_noise_distance,train/loss_actor,reference_action_std,rollout/actions_std,rollout/return,total/steps_per_second,rollout/actions_mean,reference_actor_Q_mean,reference_Q_mean,total/duration,reference_action_mean,rollout/episodes,obs_rms_std,reference_perturbed_action_std,reference_actor_Q_std,total/episodes,reference_perturbed_action_mean,train/loss_critic,rollout/episode_steps,AI_success_rate,rollout/Q_mean,total/steps,obs_rms_mean,rollout/return_history,AI_distance,AI_return,param_noise_stddev,reference_Q_std,total/epochs
0.19570016369223595,-748.2806396484375,0.9463584423065186,0.9273421764373779,-737.285194155996,72.87444331747875,0.19140106439590454,-76.3028564453125,-104.21489715576172,1042.8896131515503,0.20299439132213593,452.0,0.3668611943721771,0.9565466642379761,1207.685791015625,452.0,0.21660688519477844,5116.18017578125,167.95353982300884,0.008849557522123894,183.0043487548828,76000,0.5557901263237,575.9364221031735,8.95931522581372,-737.285194155996,0.008449541294664952,1195.7169189453125,38
0.20606056332588196,-739.64453125,0.9688853621482849,0.9271117448806763,-722.5170051668738,72.90942537011685,0.1923789530992508,-60.223384857177734,-98.07717895507812,1069.8205287456512,0.056154295802116394,460.0,0.3669101893901825,0.9655647873878479,1164.17626953125,460.0,0.03576771914958954,5379.40234375,169.08260869565217,0.008695652173913044,207.64651489257812,78000,0.558010458946228,725.3041824519216,8.927028387682425,-722.5170051668738,0.008283051950460692,1146.56591796875,39
0.20280853778123856,-779.082763671875,0.9563907384872437,0.9267783164978027,-695.83379394815,72.9022329421168,0.19350558519363403,-18.671398162841797,-56.30047607421875,1097.3600776195526,0.19200751185417175,469.0,0.3684861660003662,0.9537720680236816,1240.880615234375,469.0,0.19150985777378082,3375.18896484375,170.39658848614073,0.008528784648187633,227.9092559814453,80000,0.5597508549690247,562.1548055063665,8.88942014606004,-695.83379394815,0.007649259507199841,1218.263916015625,40
0.20383130386471748,-822.5816650390625,0.9632014036178589,0.9264364242553711,-655.2959616477119,72.93875216184985,0.1941036880016327,-28.33338165283203,-74.70736694335938,1124.2309138774872,0.1655278354883194,477.0,0.36826518177986145,0.9634095430374146,1192.585693359375,477.0,0.13320066034793854,7076.345703125,171.43396226415095,0.008385744234800839,257.37725830078125,82000,0.5614258050918579,657.3866391355634,8.863663513707104,-655.2959616477119,0.00735078803626736,1159.9761962890625,41
0.19597845807671546,-802.5248413085938,0.94291752576828,0.9261647462844849,-622.3499394259409,72.82421798894056,0.1952183097600937,-52.9322624206543,-80.54969787597656,1153.4624376296997,0.243491530418396,486.0,0.36753734946250916,0.9458402991294861,1222.713623046875,486.0,0.22657258808612823,4493.689453125,172.35802469135803,0.00823045267489712,279.2591552734375,84000,0.5621962547302246,760.0957945792475,8.818986246734804,-622.3499394259409,0.00735078803626736,1203.3154296875,42
0.20257459253072738,-815.2218627929688,0.9659371972084045,0.9257217049598694,-610.2262637269075,72.7864740544276,0.19695639610290527,-31.333805084228516,-66.37992858886719,1181.5382063388824,0.15018922090530396,495.0,0.3678896129131317,0.9649835228919983,1281.077880859375,495.0,0.15925028920173645,3779.616455078125,173.7030303030303,0.00808080808080808,289.11822509765625,86000,0.5627400279045105,588.7459207646973,8.766471347232683,-610.2262637269075,0.007803009623294559,1257.91748046875,43
0.20992667734622955,-870.5236206054688,0.9614903926849365,0.9248426556587219,-565.1839385426033,72.70439362068504,0.20079609751701355,8.388404846191406,-31.308040618896484,1210.3807709217072,0.18153339624404907,501.0,0.3702741265296936,0.9617764353752136,1302.211181640625,501.0,0.15174032747745514,4925.06494140625,174.89021956087825,0.007984031936127744,318.5626220703125,88000,0.5660339593887329,582.7984684293699,8.741039267321302,-565.1839385426033,0.008283051950460692,1270.2940673828125,44
0.1883246284723282,-948.1937255859375,0.9635083079338074,0.9249125123023987,-494.14530835856203,72.6658523898124,0.20096731185913086,30.857345581054688,-7.2461090087890625,1238.5459887981415,0.16853687167167664,510.0,0.37019410729408264,0.9680488705635071,1340.86767578125,510.0,0.16010668873786926,4647.05517578125,175.90196078431373,0.00980392156862745,346.8312072753906,90000,0.5660719871520996,826.3081458489148,8.671572320659049,-494.14530835856203,0.00795985011672278,1306.688232421875,45
0.19143229350447655,-968.4196166992188,0.9492864012718201,0.9243166446685791,-468.1360057159529,72.71253165722797,0.2033756822347641,53.57796096801758,-1.7177257537841797,1265.2564544677734,0.22414809465408325,517.0,0.370719850063324,0.9531281590461731,1327.79296875,517.0,0.25618767738342285,4376.66064453125,177.6073500967118,0.009671179883945842,364.9783020019531,92000,0.5685320496559143,1054.7827616582906,8.650293069628956,-468.1360057159529,0.00795985011672278,1286.42919921875,46
0.20167333841323853,-931.374755859375,0.9605400562286377,0.9238505363464355,-466.53611544505526,72.75659808423468,0.20456871390342712,43.95482635498047,-3.6628952026367188,1291.9790434837341,0.2169601321220398,523.0,0.3718160390853882,0.9558256268501282,1314.8409423828125,523.0,0.2329632043838501,3352.82177734375,179.1567877629063,0.009560229445506692,380.2243957519531,94000,0.5687888264656067,1009.487197726405,8.637702651583332,-466.53611544505526,0.007498538875796335,1276.1014404296875,47
0.21118199437856675,-982.7787475585938,0.9622787833213806,0.9240449070930481,-430.825515184054,72.74379982234986,0.20280851423740387,72.27385711669922,38.27541732788086,1319.7001013755798,0.20994089543819427,532.0,0.3717406988143921,0.9584285020828247,1354.075439453125,532.0,0.1857903003692627,4048.374755859375,180.23496240601503,0.009398496240601503,394.77899169921875,96000,0.5687119364738464,1337.6641752401517,8.591870858165885,-430.825515184054,0.007803009623294559,1325.1920166015625,48
0.20015653759241103,-980.0654907226562,0.9411716461181641,0.923754870891571,-413.3334126143092,72.65874045048609,0.2041938602924347,91.57207489013672,65.72261047363281,1348.770972251892,0.26690414547920227,539.0,0.37200474739074707,0.949443519115448,1335.96484375,539.0,0.20872578024864197,4161.06396484375,181.5194805194805,0.00927643784786642,413.1875915527344,98000,0.5691033601760864,1335.0786723310468,8.550032954652627,-413.3334126143092,0.007498538875796335,1314.894775390625,49
0.19636138305068015,-995.7223510742188,0.9349575042724609,0.923254668712616,-388.71226373142383,72.62243757954252,0.204663947224617,116.14619445800781,81.07728576660156,1376.984900712967,0.2594706118106842,546.0,0.3730749487876892,0.953589916229248,1374.613525390625,546.0,0.2238979935646057,6167.03271484375,183.12271062271063,0.01098901098901099,429.9629211425781,100000,0.5711962580680847,1419.3264661149547,8.532283595856251,-388.71226373142383,0.00795985011672278,1346.927001953125,50
0.20816310063004495,-1044.7318115234375,0.9315119385719299,0.9228389263153076,-359.20675775991145,72.66443607833469,0.2071048617362976,100.71759033203125,59.16301345825195,1403.7128133773804,0.28230154514312744,552.0,0.3734506666660309,0.9508992433547974,1367.946533203125,552.0,0.2226637899875641,7726.2998046875,184.4909420289855,0.010869565217391304,449.1773986816406,102000,0.5733597278594971,1349.7077747503915,8.519299580396261,-359.20675775991145,0.007205948471980551,1333.1009521484375,51
0.1990694870054722,-1080.1153564453125,0.9271193742752075,0.9225894212722778,-336.3106139193406,72.63618885768888,0.2094072848558426,145.07711791992188,114.20655822753906,1431.7931823730469,0.2881551682949066,559.0,0.3751099109649658,0.9302387833595276,1410.926025390625,559.0,0.2818824350833893,4313.4892578125,185.98568872987477,0.014311270125223614,469.71148681640625,104000,0.573805034160614,1431.5687278398211,8.50914156000189,-336.3106139193406,0.007649259507199841,1390.5283203125,52
0.19635144695639611,-1058.30615234375,0.9565750956535339,0.9222124814987183,-298.7853254826376,72.64148528312525,0.2110857218503952,154.2750244140625,116.84618377685547,1459.2212643623352,0.20910759270191193,566.0,0.3742559850215912,0.9637992978096008,1416.1593017578125,566.0,0.18886031210422516,3719.478515625,187.0017667844523,0.014134275618374558,491.0601501464844,106000,0.573811411857605,1617.5521937216358,8.465713538385836,-298.7853254826376,0.007063962819312372,1397.1431884765625,53
0.19728110015392303,-1058.202392578125,0.9596622586250305,0.9220017194747925,-271.33314166242815,72.4972029614546,0.2119324654340744,117.0882797241211,80.32747650146484,1489.712645292282,0.20450100302696228,574.0,0.37377476692199707,0.9576353430747986,1401.50634765625,574.0,0.2018566131591797,3098.3388671875,187.92857142857142,0.0156794425087108,509.3721923828125,108000,0.573907732963562,1664.8498176021378,8.432079646832339,-271.33314166242815,0.007205948471980551,1378.3658447265625,54
0.20267690777778624,-1125.473876953125,0.9462880492210388,0.9219074249267578,-240.31824552156294,72.4423476321647,0.2113754153251648,112.2507553100586,68.64459991455078,1518.4488575458527,0.20449315011501312,582.0,0.37339329719543457,0.9497853517532349,1392.201171875,582.0,0.18800300359725952,3988.1494140625,188.74742268041237,0.015463917525773196,525.9367065429688,110000,0.5738247632980347,1647.2934318113405,8.393429263441476,-240.31824552156294,0.006924774844929294,1367.0406494140625,55
0.19681895047426223,-1155.7889404296875,0.9624080061912537,0.9214953184127808,-234.53449199818655,72.43217317109614,0.21323271095752716,137.05661010742188,99.40476989746094,1546.2741913795471,0.10288657248020172,590.0,0.3731878697872162,0.9622838497161865,1424.146484375,590.0,0.10839205235242844,5051.7177734375,189.78983050847458,0.01694915254237288,536.706298828125,112000,0.5734982490539551,1626.7038903125606,8.358102246744448,-234.53449199818655,0.00678832942351661,1404.50146484375,56
0.19396608769893647,-1157.8798828125,0.9638222455978394,0.9213232398033142,-244.22465864843397,72.45042193177605,0.21326221525669098,180.53607177734375,140.673828125,1573.4898011684418,0.12633320689201355,600.0,0.3733527660369873,0.9469903111457825,1382.8175048828125,600.0,0.18692515790462494,8279.7822265625,189.91333333333333,0.016666666666666666,543.1535034179688,114000,0.5714123845100403,1358.487771398527,8.31085923342922,-244.22465864843397,0.007205948471980551,1350.38671875,57
0.20138549774885178,-1197.8106689453125,0.9597851037979126,0.9206531047821045,-209.15656895903737,72.43849759506452,0.2150806039571762,232.78842163085938,192.9889678955078,1601.3584468364716,0.08486954122781754,609.0,0.3725830018520355,0.9647626876831055,1386.03173828125,609.0,0.07421104609966278,3819.98193359375,190.20361247947454,0.0180623973727422,558.3098754882812,116000,0.5707706212997437,1247.4310939152044,8.239624001034809,-209.15656895903737,0.00735078803626736,1367.75634765625,58
0.20536986917257308,-1168.6441650390625,0.9634603261947632,0.9201933145523071,-215.73962904060136,72.44179785511662,0.2157260775566101,260.0452880859375,196.8063201904297,1628.8938636779785,0.05052097886800766,617.0,0.3724547028541565,0.9566172361373901,1389.5494384765625,617.0,0.12260611355304718,16839.271484375,190.94651539708266,0.017828200972447326,569.203369140625,118000,0.5694649815559387,1089.1496383709664,8.207939272204273,-215.73962904060136,0.007063962819312372,1338.3524169921875,59
