#{"env_id": null, "t_start": 1524008763.8381922}
r,l,t
3833.92703,277,2799.40368
-2128.946636,348,2805.408925
4346.366236,232,2808.178149
3399.06191,143,2809.590929
6722.657671,293,2814.696778
-9823.340392,595,2823.563026
10334.610802,307,2827.739935
11667.125032,317,2832.476205
4102.682622,186,2835.14686
8108.227667,281,2839.126182
6877.154367,348,2844.92812
-398.238358,207,2847.648129
1453.11132,218,2850.363069
6705.850481,282,2855.040234
185.489256,287,2858.585953
8221.772997,235,2863.043655
6469.370173,274,2867.817127
-551.139653,446,2874.344954
-567.514131,262,2878.504472
-27784.601174,785,2890.762892
4932.722331,273,2893.591787
9169.40992,309,2897.620091
5040.642221,346,2903.491129
-1769.672272,382,2909.040514
12988.898116,339,2914.650895
2124.536345,225,2917.379531
-1593.213617,428,2923.986293
1878.866239,237,2926.881476
5217.800294,239,2930.165233
1365.619189,196,2932.858222
-3916.688957,241,2937.267077
-3135.228583,232,2940.067821
8920.208258,302,2944.162595
11375.605256,358,2949.525727
1713.853482,165,2951.354403
1218.285707,232,2955.901447
7366.953388,425,2961.956396
3763.033425,231,2964.730548
-971.374237,114,2966.44264
-1628.819984,284,2971.325265
-752.785416,657,2981.483834
4928.804221,260,2984.290377
-206.107207,177,2986.940275
5014.165649,207,2990.187266
1903.309874,219,2992.927297
4412.594661,215,2995.6609
-4938.216809,481,3002.367205
7693.67862,279,3006.419398
-3032.072999,232,3009.209307
-328.068259,176,3011.861085
10297.327487,449,3018.926391
-2388.07183,209,3021.62015
852.197934,448,3027.273517
-2603.558706,147,3029.879292
3966.916509,270,3032.682593
1666.129104,450,3039.29801
-59.241106,211,3042.475409
2068.485562,278,3047.266272
14869.512666,577,3055.931417
4440.235179,419,3062.685652
5889.031641,282,3066.86345
8069.103066,301,3071.402852
-13385.980835,359,3076.479127
9720.828393,338,3081.76574
-1614.80272,262,3084.604567
40.430798,418,3090.116285
-5770.337764,406,3095.832994
2161.97206,191,3098.488434
9550.817751,285,3103.170695
-2022.850867,246,3107.662457
