#{"t_start": 1523751739.3729224, "env_id": null}
r,l,t
-918.393684,74,420.369509
-688.990642,73,421.716921
-776.678727,71,421.854573
-393.95131,78,423.055709
-511.712214,71,424.260391
-1026.213652,73,425.47009
-610.318204,65,425.597153
-779.254723,80,426.810034
-1099.825951,72,428.015534
-422.445745,67,429.213164
-637.842286,81,429.364308
-445.834881,72,430.569009
-216.150057,92,431.812728
-594.16763,70,433.017184
-854.302165,74,433.154616
-408.454702,72,434.370267
-1071.726369,77,435.570113
253.698012,148,436.897324
-349.62175,72,438.429025
-336.954065,64,439.628067
-487.263189,87,441.150945
-884.401732,99,442.855
-535.074259,69,443.06864
-1184.120644,81,444.874709
-410.939982,74,446.292646
-965.063498,84,447.704025
-655.336134,73,447.871799
-612.383226,77,449.160329
-1625.193733,79,450.377391
-577.036747,75,451.585234
-705.610958,71,451.714031
-375.400798,96,452.966553
-214.700801,88,454.261773
-484.467615,74,455.773278
-550.317376,69,457.332371
-1152.604008,71,457.553778
-827.714793,69,459.067864
-767.915413,73,460.27151
-764.637277,70,461.486082
-738.405844,75,461.626142
-8735.607736,232,465.297266
-1737.045027,142,467.197207
-801.623132,85,468.443181
-784.559214,71,469.653604
-692.568756,71,469.791782
-574.084434,69,471.003905
-688.01059,81,472.241462
-1558.545836,94,473.523008
-866.91485,97,474.798559
-575.2077,69,474.928274
-1052.942877,70,476.171973
-1639.754243,107,477.473245
-12011.45645,297,481.272256
-1934.939181,114,482.573338
-666.582619,95,483.860446
-746.904596,109,485.176475
-838.203166,86,486.440732
-183.57189,156,488.91556
-379.846889,119,490.220654
-856.993882,83,491.583449
-964.49365,85,493.079479
-874.497363,87,494.363265
-649.502556,91,494.533881
-1006.384264,108,495.947264
-921.773951,90,497.227025
-25511.882285,439,503.928784
-4024.317457,239,506.859069
-3352.684399,183,509.53935
-527.362128,132,510.933324
-3015.562858,171,513.865161
-3242.978123,178,516.457251
-3691.634944,269,520.847162
-1034.403303,134,522.193151
-582.658005,131,523.54037
-3348.224455,231,526.201466
84.129636,147,528.832643
539.232409,280,532.677721
2748.539824,187,535.227851
-11669.23797,350,539.464165
-471.986168,119,540.967139
1134.702079,166,544.334627
-6266.66276,216,547.238775
-2015.122658,163,550.134223
