AI_return,rollout/Q_mean,rollout/actions_std,obs_rms_mean,reference_perturbed_action_mean,rollout/actions_mean,reference_Q_std,train/loss_critic,rollout/episode_steps,rollout/return,reference_Q_mean,reference_actor_Q_mean,total/steps,total/steps_per_second,total/episodes,total/epochs,param_noise_stddev,rollout/episodes,reference_actor_Q_std,AI_success_rate,reference_action_mean,total/duration,reference_perturbed_action_std,train/param_noise_distance,AI_distance,obs_rms_std,train/loss_actor,rollout/return_history,reference_action_std
5397.342916123646,1688.1761474609375,0.8657174110412598,0.6456180214881897,-0.03137390315532684,0.21927513182163239,1219.5968017578125,10994.7529296875,298.6624730409777,3558.223979421489,1312.4814453125,1342.5958251953125,1662000,65.82660681308273,5564.0,831,0.007649259507199841,5564.0,1222.4483642578125,0.2985,0.015580954030156136,25248.149349689484,0.917924702167511,0.20517257407307624,2.624286541844332,0.36143559217453003,-1815.510009765625,5912.27709092117,0.9060153365135193
5411.846591088485,1688.9210205078125,0.8656538128852844,0.6457234025001526,0.1441570520401001,0.21932795643806458,1225.3758544921875,3216.486572265625,298.66917968048824,3562.1682743158426,1291.576416015625,1322.869384765625,1664000,65.82560526260444,5571.0,832,0.00795985011672278,5571.0,1228.124755859375,0.298,0.13329213857650757,25278.91681909561,0.8867528438568115,0.20317060232162476,2.6250214880424876,0.36142176389694214,-1817.7393798828125,6031.076981354874,0.9044497609138489
5408.565081134351,1688.6337890625,0.8655780553817749,0.6456758975982666,0.19516216218471527,0.2193361222743988,1256.1895751953125,5446.9306640625,298.6661885980638,3563.8342889080363,1284.225341796875,1313.7276611328125,1666000,65.82169243768125,5578.0,833,0.008619377074687717,5578.0,1260.2940673828125,0.3005,0.19760769605636597,25310.804664850235,0.9058140516281128,0.20042576730251313,2.6197401552344965,0.3614140450954437,-1826.8070068359375,6043.560923822379,0.8981035351753235
5400.44352762907,1688.1895751953125,0.8654929995536804,0.6456207036972046,0.18726254999637604,0.21928545832633972,1252.8721923828125,3525.1318359375,298.7653170906485,3563.5570285769772,1261.9139404296875,1298.3555908203125,1668000,65.81645152774315,5582.0,834,0.008619377074687717,5582.0,1255.7515869140625,0.3015,0.1726866364479065,25343.207682609558,0.9103430509567261,0.2016987097263336,2.6224330059959082,0.3613956570625305,-1853.3603515625,5972.340590942027,0.9074347615242004
5400.866882884585,1688.4122314453125,0.8654372096061707,0.6455898880958557,0.06378576159477234,0.21921348571777344,1280.1312255859375,3428.692138671875,298.8187186828919,3564.2606195112985,1288.931640625,1320.9013671875,1670000,65.81142340047248,5588.0,835,0.00795985011672278,5588.0,1282.9515380859375,0.301,0.11587958037853241,25375.533816337585,0.899189293384552,0.19411665469408035,2.6220921905279813,0.36138099431991577,-1867.21337890625,5917.960530068797,0.8978669047355652
5402.790644620459,1688.1458740234375,0.8654088973999023,0.6455491781234741,0.23372434079647064,0.21914228796958923,1283.7186279296875,2719.9453125,298.9068478455212,3564.407694474469,1294.102294921875,1325.588623046875,1672000,65.80948449155244,5593.0,836,0.007803009623294559,5593.0,1286.531982421875,0.3015,0.26534026861190796,25406.672198057175,0.8876561522483826,0.20017555579543114,2.627963263365493,0.3613762855529785,-1836.5721435546875,5847.491127885686,0.8747385740280151
5402.391175088127,1688.6593017578125,0.865358829498291,0.6455814838409424,0.21003657579421997,0.2192292958498001,1275.8297119140625,3608.84521484375,298.97767059664164,3567.525443349751,1260.531494140625,1293.127685546875,1674000,65.80739536116337,5598.0,837,0.008449541294664952,5598.0,1275.973876953125,0.3015,0.20134523510932922,25437.87048268318,0.8887092471122742,0.2099789184331894,2.629872404296484,0.3613995313644409,-1889.9884033203125,5960.722191567187,0.9009225964546204
5393.117027297321,1688.5426025390625,0.865270733833313,0.6456219553947449,0.21500243246555328,0.21926523745059967,1271.8536376953125,4785.77783203125,299.05121341898644,3568.291852358034,1278.158447265625,1309.7996826171875,1676000,65.80142592148422,5604.0,838,0.008283051950460692,5604.0,1275.159912109375,0.3025,0.23584802448749542,25470.572659015656,0.8916563391685486,0.20841628655791283,2.6307045451474016,0.36138713359832764,-1806.602783203125,5811.650505376971,0.8887739181518555
5392.802798353189,1689.5296630859375,0.8652198314666748,0.645628809928894,0.21866223216056824,0.21930094063282013,1258.3287353515625,4221.43994140625,299.0657754010695,3572.6443086596128,1222.947021484375,1254.705322265625,1678000,65.79717521798118,5610.0,839,0.007803009623294559,5610.0,1260.5914306640625,0.3035,0.166680708527565,25502.614579439163,0.9029675126075745,0.20556744560599327,2.6236047099664894,0.3613559603691101,-1825.666259765625,5777.498456747924,0.893215537071228
5396.530543464596,1690.1060791015625,0.8651536703109741,0.6457595825195312,0.29371756315231323,0.21947824954986572,1251.0206298828125,5497.43505859375,299.1287393162393,3575.308258945639,1236.370849609375,1275.0562744140625,1680000,65.7951330428589,5616.0,840,0.00896935834762211,5616.0,1254.788818359375,0.304,0.29047897458076477,25533.80352473259,0.8742614984512329,0.18618157580494882,2.62730280228009,0.36147788166999817,-1867.8050537109375,5816.858939095244,0.870969295501709
5398.424586349597,1690.73095703125,0.8650755286216736,0.6458381414413452,0.2763122022151947,0.21968814730644226,1264.1715087890625,6296.90771484375,299.14443258626824,3577.123537380585,1228.150146484375,1265.203857421875,1682000,65.79086309231364,5622.0,841,0.00795985011672278,5622.0,1266.5345458984375,0.3045,0.24559634923934937,25565.86007452011,0.8859151601791382,0.20407231241464616,2.624367185578015,0.3615110516548157,-1850.6346435546875,5675.243197744647,0.8945744037628174
5413.804689073676,1691.76611328125,0.8650230765342712,0.6459956169128418,0.22342683374881744,0.2197273075580597,1261.0701904296875,3351.44677734375,299.17910447761193,3583.4238214946604,1157.773193359375,1192.3465576171875,1684000,65.7878935537853,5628.0,842,0.00735078803626736,5628.0,1269.7236328125,0.305,0.20183570683002472,25597.414798259735,0.8872637748718262,0.20333083659410478,2.623756229518402,0.36156657338142395,-1806.8699951171875,5769.341099350346,0.8972781300544739
5417.8439117495645,1691.9808349609375,0.8649613857269287,0.6459938287734985,0.2545868754386902,0.2197844535112381,1253.120849609375,4692.7587890625,299.2177848775293,3584.6702329360573,1098.6893310546875,1137.75537109375,1686000,65.78288211286133,5634.0,843,0.00735078803626736,5634.0,1256.8924560546875,0.3035,0.23810480535030365,25629.767894744873,0.8723586797714233,0.20229201138019562,2.631743208283563,0.3615625500679016,-1858.4649658203125,5883.755846506946,0.8922089338302612
5423.813186402576,1692.6778564453125,0.8649494647979736,0.645988941192627,0.21473123133182526,0.21973749995231628,1282.3345947265625,4636.24267578125,299.2182237191987,3587.451936996057,1016.66845703125,1056.368408203125,1688000,65.77725441161873,5641.0,844,0.008283051950460692,5641.0,1288.2142333984375,0.302,0.27125200629234314,25662.36634683609,0.8984764814376831,0.19731497034430504,2.631322833138898,0.361580491065979,-1843.9932861328125,5799.100838557293,0.8862099647521973
5438.1487173158885,1693.672119140625,0.8649196624755859,0.6459896564483643,0.2589442729949951,0.2197895348072052,1241.5587158203125,4140.53271484375,299.35447298494245,3592.904952909186,1097.318115234375,1138.8328857421875,1690000,65.77140865919252,5645.0,845,0.00795985011672278,5645.0,1247.26806640625,0.3025,0.2775685787200928,25695.05556368828,0.9001197814941406,0.19483392253518106,2.6298770474341198,0.3616408407688141,-1790.1031494140625,6003.478688243726,0.8864378929138184
5436.615069532812,1693.13720703125,0.8648744225502014,0.6459696292877197,0.18273182213306427,0.21979857981204987,1267.7633056640625,4481.18798828125,299.3550955414013,3593.2274220903246,1050.5615234375,1093.4375,1692000,65.76975822017542,5652.0,846,0.008283051950460692,5652.0,1275.166259765625,0.3005,0.20616969466209412,25726.109473228455,0.9170145392417908,0.21104159116744994,2.6326028682917095,0.3616155683994293,-1874.8616943359375,5810.875109611338,0.9101679921150208
5437.753671008413,1693.483642578125,0.8648011088371277,0.6459935307502747,0.17779700458049774,0.21973778307437897,1267.51416015625,3519.8408203125,299.37080240367624,3595.4410701104275,1050.5867919921875,1096.068115234375,1694000,65.76851886456839,5658.0,847,0.008619377074687717,5658.0,1275.4852294921875,0.301,0.18114086985588074,25757.003947257996,0.9243268370628357,0.19367133274674417,2.6309624176253923,0.36156389117240906,-1911.920654296875,5875.605186139821,0.9196271300315857
5435.826849164258,1693.9747314453125,0.8647142052650452,0.64608234167099,0.1450994461774826,0.2198561728000641,1271.8387451171875,3493.75927734375,299.35004413062666,3598.5309131583226,1095.7052001953125,1134.445556640625,1696000,65.76399666772637,5665.0,848,0.008619377074687717,5665.0,1277.574951171875,0.302,0.17293787002563477,25789.18687939644,0.9270994663238525,0.2025060760974884,2.628313531847029,0.3615250587463379,-1784.07666015625,5785.936687262841,0.9248511791229248
5443.938814564119,1694.488525390625,0.8647010326385498,0.6460546851158142,0.14505168795585632,0.21970616281032562,1271.3094482421875,3291.889892578125,299.3423836389281,3601.1635710376763,1177.474853515625,1223.465087890625,1698000,65.75830215489431,5672.0,849,0.008119843104068908,5672.0,1273.21484375,0.303,0.1380113810300827,25821.834572315216,0.9273222088813782,0.1971312665939331,2.629667678285384,0.361520916223526,-1858.3148193359375,5755.805351646913,0.9278095364570618
5462.369610418047,1695.7899169921875,0.864666759967804,0.6461830139160156,0.1337299793958664,0.21975550055503845,1304.6954345703125,3271.8447265625,299.45947850599015,3607.5977253744336,1172.3055419921875,1226.205810546875,1700000,65.75665223109193,5676.0,850,0.007498538875796335,5676.0,1306.3441162109375,0.302,0.16102369129657745,25852.897650957108,0.9225397706031799,0.20284106090664863,2.633510591915854,0.36161008477211,-1870.307861328125,6059.784304624725,0.9252634048461914
5474.141491552767,1695.85205078125,0.8646301031112671,0.6462582349777222,0.1293753832578659,0.2198270559310913,1345.570068359375,3941.84228515625,299.53502287926784,3610.354433122604,1160.8665771484375,1213.13330078125,1702000,65.75482116518197,5682.0,851,0.007649259507199841,5682.0,1345.1224365234375,0.3025,0.12453315407037735,25884.03359389305,0.9332399368286133,0.2064946848154068,2.6271774046793936,0.36160245537757874,-1898.1973876953125,6222.58555485945,0.9328377842903137
5471.238751926629,1696.9051513671875,0.8646003603935242,0.6462319493293762,0.06787963211536407,0.21980933845043182,1345.2703857421875,3928.799072265625,299.70026385224276,3612.6088242201745,1201.1224365234375,1255.85791015625,1704000,65.75161320842028,5685.0,852,0.007205948471980551,5685.0,1341.380615234375,0.3025,0.044655993580818176,25915.713955163956,0.9387121200561523,0.19720383435487748,2.629448558568068,0.36175844073295593,-1857.50537109375,6338.969740743346,0.9395536780357361
5474.066605873707,1696.4208984375,0.8645333051681519,0.6461377739906311,0.09452261030673981,0.21984508633613586,1326.7613525390625,3973.994384765625,299.69255094869993,3611.984352495962,1242.231689453125,1278.922607421875,1706000,65.74958982182802,5692.0,853,0.00735078803626736,5692.0,1331.656005859375,0.3025,0.051992062479257584,25946.929929494858,0.9285184144973755,0.20118877440690994,2.6283108644831525,0.36175912618637085,-1881.2198486328125,6302.677176342916,0.9342464208602905
5479.879398197838,1696.8411865234375,0.8644682765007019,0.6461068391799927,0.08993462473154068,0.21986424922943115,1319.24853515625,3201.449462890625,299.6925776452009,3614.6826416622757,1206.2203369140625,1245.3753662109375,1708000,65.74794271446,5699.0,854,0.007649259507199841,5699.0,1324.416748046875,0.304,0.05279295891523361,25977.99915075302,0.9369591474533081,0.20368655532598495,2.6245319880265834,0.361757755279541,-1836.85009765625,6227.437693459799,0.9370474815368652
5485.2507697053825,1697.4073486328125,0.8644270896911621,0.6461077928543091,0.17402425408363342,0.21985720098018646,1314.4976806640625,3131.217529296875,299.6782334384858,3618.4286991258905,1220.14404296875,1259.5648193359375,1710000,65.73976980653804,5706.0,855,0.008283051950460692,5706.0,1318.315185546875,0.303,0.1665295511484146,26011.651775360107,0.9079920053482056,0.20349588096141816,2.6224965508195472,0.3617844581604004,-1851.4993896484375,6295.156229514127,0.9193406105041504
5483.72989447248,1696.7783203125,0.8643893599510193,0.6460261940956116,0.12358025461435318,0.21981248259544373,1271.7066650390625,3123.266845703125,299.7704430047277,3617.920723997144,1247.20849609375,1294.0926513671875,1712000,65.73565118972193,5711.0,856,0.007063962819312372,5711.0,1274.92333984375,0.304,0.0970945954322815,26043.706406116486,0.9121173024177551,0.1940846872329712,2.61348216940185,0.3617413640022278,-1934.5831298828125,6108.139368361369,0.9163826107978821
5493.509995400966,1697.3837890625,0.8643410205841064,0.6460798382759094,0.07991056889295578,0.21988579630851746,1251.298828125,3813.55029296875,299.74851346624695,3621.645599697423,1295.2060546875,1341.5556640625,1714000,65.73231709723838,5718.0,857,0.007205948471980551,5718.0,1253.8223876953125,0.3055,0.07616505026817322,26075.453835964203,0.92425936460495,0.19808672353625298,2.6113336501246347,0.3617061376571655,-1856.9920654296875,6157.970049436981,0.9275984764099121
5506.46600561346,1698.1573486328125,0.8643134236335754,0.6461707353591919,0.16933095455169678,0.21997229754924774,1236.1561279296875,2874.24462890625,299.7585604472397,3626.4866956324713,1363.2041015625,1406.79345703125,1716000,65.72930501068204,5724.0,858,0.007063962819312372,5724.0,1236.009521484375,0.306,0.1079101711511612,26107.07658815384,0.9281191825866699,0.21384956136345865,2.609124233709155,0.3616434633731842,-1850.38330078125,6280.64484978816,0.9358466863632202
5505.22386400699,1697.7884521484375,0.8643521070480347,0.6461033821105957,0.14914783835411072,0.21977975964546204,1210.8226318359375,4093.159423828125,299.76217065084626,3626.37632800398,1379.347412109375,1423.1748046875,1718000,65.72749279643493,5731.0,859,0.008119843104068908,5731.0,1215.07666015625,0.3065,0.1789732426404953,26138.225069999695,0.9175317287445068,0.2113681046664715,2.599685383255513,0.36163604259490967,-1859.225341796875,6057.39838471526,0.9131212830543518
5499.854658437216,1697.909423828125,0.8643481731414795,0.6460575461387634,0.2067280262708664,0.2196899652481079,1259.027587890625,3558.798095703125,299.7641624542444,3627.071611648981,1393.5089111328125,1429.925537109375,1720000,65.72437772894644,5737.0,860,0.008283051950460692,5737.0,1261.9566650390625,0.3075,0.1937781721353531,26169.89402461052,0.9115997552871704,0.2038595223426819,2.598003219181591,0.36164093017578125,-1859.5352783203125,5928.767158855793,0.9168496131896973
5507.843292196768,1697.9842529296875,0.8643193244934082,0.646007239818573,0.1802840679883957,0.2196507453918457,1207.4168701171875,5259.56201171875,299.76775766016715,3630.38594725716,1302.355224609375,1339.971923828125,1722000,65.72333108212806,5744.0,861,0.008283051950460692,5744.0,1210.29248046875,0.3095,0.17334052920341492,26200.7413752079,0.9069851636886597,0.2028434605896473,2.5938461973288067,0.36159005761146545,-1826.94677734375,5763.963690379267,0.9162347912788391
5514.545457166454,1698.7855224609375,0.8643062114715576,0.6460351943969727,0.056000594049692154,0.21967323124408722,1211.7628173828125,3770.530517578125,299.7086230876217,3633.511004480091,1349.30078125,1384.438232421875,1724000,65.72008853487256,5752.0,862,0.007498538875796335,5752.0,1215.59765625,0.3085,0.0766555666923523,26232.46618247032,0.9275475740432739,0.1984323701262474,2.5971527497623783,0.3615913391113281,-1850.3714599609375,5910.339081149683,0.9273521304130554
5507.879277604817,1698.98876953125,0.8642286062240601,0.6459818482398987,0.16177566349506378,0.21976430714130402,1241.1126708984375,5650.91015625,299.61840277777776,3634.918081334882,1265.2537841796875,1309.6385498046875,1726000,65.71730640483138,5760.0,863,0.007498538875796335,5760.0,1242.99462890625,0.3095,0.1219402477145195,26264.01011276245,0.9131563305854797,0.1961031325161457,2.5925667218438604,0.36153462529182434,-1857.649169921875,5802.976415921759,0.9185225367546082
5512.825845096191,1699.475830078125,0.8641818165779114,0.645978569984436,0.22156499326229095,0.21986988186836243,1259.593505859375,4299.19140625,299.6044737298422,3637.46953666032,1295.513671875,1337.782470703125,1728000,65.71264438627949,5767.0,864,0.007498538875796335,5767.0,1262.1607666015625,0.31,0.23226310312747955,26296.3089697361,0.9034011960029602,0.1961146669089794,2.5909444288333465,0.36151593923568726,-1814.27880859375,5831.745593601134,0.9006465077400208
5505.366513898937,1699.1009521484375,0.8641442656517029,0.6460399031639099,0.14421489834785461,0.21986787021160126,1271.8455810546875,4225.4775390625,299.64351290490214,3638.282468128874,1252.586669921875,1290.35302734375,1730000,65.70836470813713,5773.0,865,0.007205948471980551,5773.0,1275.0931396484375,0.31,0.1706061214208603,26328.459210395813,0.9271686673164368,0.20644147619605063,2.589409038197982,0.3614542484283447,-1859.39013671875,5622.418802777842,0.9201484322547913
5514.9486960731965,1699.833251953125,0.8640889525413513,0.6461912989616394,0.27326029539108276,0.21986179053783417,1280.6046142578125,4286.8037109375,299.6326989619377,3641.5236153880155,1195.400634765625,1234.9364013671875,1732000,65.7051049609523,5780.0,866,0.007205948471980551,5780.0,1283.28857421875,0.311,0.24113008379936218,26360.20444726944,0.8769057989120483,0.19840648174285888,2.5845810304223495,0.36151018738746643,-1817.3623046875,5459.704279012119,0.8993549942970276
5527.670678484892,1700.1083984375,0.8640534281730652,0.6462109684944153,0.2760889530181885,0.21979160606861115,1287.7747802734375,3653.60009765625,299.6305512355279,3644.479859083243,1286.4931640625,1317.3895263671875,1734000,65.69996611055687,5787.0,867,0.007803009623294559,5787.0,1289.90478515625,0.312,0.3081243932247162,26392.707677841187,0.877846896648407,0.1984506691992283,2.581262463505644,0.3615037798881531,-1813.946533203125,5492.449615616983,0.8759754300117493
5526.008226404183,1699.7037353515625,0.8639983534812927,0.6462344527244568,0.22735010087490082,0.21974822878837585,1262.1630859375,3851.8505859375,299.6685082872928,3645.156323762486,1271.7139892578125,1308.20703125,1736000,65.69828285207419,5792.0,868,0.007649259507199841,5792.0,1263.3448486328125,0.3135,0.24483266472816467,26423.826082468033,0.9049946069717407,0.1958297845721245,2.577415143147624,0.3614172041416168,-1911.8265380859375,5533.304928253011,0.8986942172050476
5529.04030138779,1700.36328125,0.8639066815376282,0.6462947130203247,0.2219512164592743,0.21988289058208466,1258.39697265625,3196.47119140625,299.6289655172414,3648.8110035345608,1317.03271484375,1354.5054931640625,1738000,65.69738517425502,5800.0,869,0.008449541294664952,5800.0,1261.2100830078125,0.3135,0.21644175052642822,26454.62974500656,0.9031317234039307,0.20155369505286216,2.572520662326746,0.3613857328891754,-1843.430419921875,5538.1688539243005,0.9025977849960327
5527.571146213481,1700.134521484375,0.8638274669647217,0.6462773084640503,0.21924707293510437,0.21998640894889832,1213.3831787109375,4494.07080078125,299.6438167413021,3648.406175383798,1281.079345703125,1321.868408203125,1740000,65.6911401092814,5806.0,870,0.00795985011672278,5806.0,1215.2298583984375,0.315,0.20519965887069702,26487.590215444565,0.9034699201583862,0.2033978259563446,2.5770757347161357,0.3613553047180176,-1831.5123291015625,5358.920970660027,0.9060667157173157
5526.3506083223865,1700.1077880859375,0.8638010621070862,0.6462940573692322,0.18460726737976074,0.21994295716285706,1218.14990234375,4399.19384765625,299.6421813177361,3649.153472436414,1301.6285400390625,1343.6968994140625,1742000,65.68817087117274,5813.0,871,0.007803009623294559,5813.0,1221.37109375,0.3145,0.1723586469888687,26519.23439025879,0.9047297835350037,0.20952989012002946,2.5753707918816313,0.361326664686203,-1821.5380859375,5338.700643054501,0.9239453673362732
5527.8368596639975,1700.9576416015625,0.8637441992759705,0.6462914943695068,0.1360279619693756,0.2199944108724594,1217.91357421875,2839.68994140625,299.65,3653.0141240600638,1270.74560546875,1307.420654296875,1744000,65.6864254559091,5820.0,872,0.00735078803626736,5820.0,1216.9915771484375,0.314,0.15692800283432007,26550.38674879074,0.9191376566886902,0.20444422587752342,2.572631313421346,0.36131948232650757,-1843.078125,5394.9220308497715,0.9196280837059021
5542.526223748009,1701.8583984375,0.8636971712112427,0.6463724970817566,0.13016414642333984,0.22000634670257568,1242.8487548828125,2437.4541015625,299.64092001373155,3657.552643064471,1256.8524169921875,1296.7220458984375,1746000,65.68449240836443,5826.0,873,0.007649259507199841,5826.0,1247.759521484375,0.3135,0.14448685944080353,26581.616694927216,0.9203659296035767,0.1920785254240036,2.573526158256822,0.36130163073539734,-1823.151611328125,5429.299672610336,0.9168292284011841
5537.6573281972305,1702.380615234375,0.8636322617530823,0.6464192271232605,0.1737060248851776,0.22005918622016907,1267.2904052734375,2541.26708984375,299.6130636036345,3658.035976752204,1287.792236328125,1317.316650390625,1748000,65.68180445745917,5833.0,874,0.007498538875796335,5833.0,1270.630859375,0.314,0.21344760060310364,26613.154349803925,0.9137441515922546,0.19654810279607773,2.5717630066654427,0.3612906038761139,-1850.50927734375,5515.0608561063245,0.8981283903121948
5540.82932314935,1702.4891357421875,0.8636243939399719,0.6463863849639893,0.22164542973041534,0.21996401250362396,1247.0272216796875,4060.83056640625,299.6248287671233,3660.440730539485,1233.364501953125,1266.5625,1750000,65.68045723934186,5840.0,875,0.007063962819312372,5840.0,1250.2056884765625,0.315,0.19019505381584167,26644.150688886642,0.9082088470458984,0.20518941000103952,2.5672953086533434,0.3612561523914337,-1824.60107421875,5472.479989932725,0.9203609824180603
5544.103788978132,1703.0340576171875,0.8635598421096802,0.6464406251907349,0.1936180591583252,0.22011791169643402,1223.92919921875,5961.02685546875,299.57062243502054,3662.617569760567,1331.724365234375,1358.802001953125,1752000,65.67853391092434,5848.0,876,0.00795985011672278,5848.0,1227.2188720703125,0.3155,0.19529014825820923,26675.382285118103,0.9111592173576355,0.2006136354804039,2.567715635888173,0.3612658977508545,-1888.7027587890625,5509.078109423238,0.8986295461654663
5544.000369494486,1704.24755859375,0.8635393977165222,0.6464512944221497,0.18776275217533112,0.22007077932357788,1274.8321533203125,4674.3095703125,299.5537147736977,3666.2377119878474,1267.861083984375,1290.478271484375,1754000,65.67773731140548,5855.0,877,0.007205948471980551,5855.0,1278.94384765625,0.3155,0.21626436710357666,26706.157547473907,0.9149875044822693,0.20020766496658327,2.572056429389461,0.3612767159938812,-1887.9346923828125,5581.055604000052,0.9078332185745239
5544.64754426941,1704.1953125,0.8634931445121765,0.6464494466781616,0.2129821628332138,0.22006656229496002,1283.5528564453125,3744.530517578125,299.4983796691114,3666.848045689906,1238.39892578125,1262.30078125,1756000,65.67094156452428,5863.0,878,0.008119843104068908,5863.0,1288.774169921875,0.316,0.23219971358776093,26739.37601876259,0.9079701900482178,0.18899910092353822,2.5681649099704265,0.3612140119075775,-1900.822998046875,5359.401595471692,0.8959715366363525
5552.97807014482,1705.00146484375,0.8634715676307678,0.6464183330535889,0.2505350708961487,0.2199925184249878,1271.969970703125,3732.872802734375,299.4669505962521,3671.42353893907,1212.453857421875,1241.7880859375,1758000,65.66892028984547,5870.0,879,0.007063962819312372,5870.0,1273.9212646484375,0.3175,0.25120824575424194,26770.654858350754,0.8985925912857056,0.19942643731832504,2.5678509438878936,0.3611661195755005,-1920.62060546875,5577.166035936355,0.8962113261222839
5553.86916743499,1705.451904296875,0.863431990146637,0.6464024782180786,0.25380516052246094,0.22002306580543518,1302.8172607421875,3220.1728515625,299.57412765957446,3674.2879062844127,1223.4683837890625,1250.001708984375,1760000,65.66507527575942,5875.0,880,0.008119843104068908,5875.0,1304.2322998046875,0.3175,0.27228379249572754,26802.6800031662,0.8922178149223328,0.20024802222847937,2.564319035265943,0.3612138628959656,-1910.967041015625,5773.216695208559,0.8777883052825928
5556.73448569759,1706.1932373046875,0.8633678555488586,0.6463597416877747,0.18099839985370636,0.2200864553451538,1293.0186767578125,3407.719970703125,299.58068355721815,3676.9631086022855,1187.6129150390625,1223.6063232421875,1762000,65.66314757484304,5881.0,881,0.007649259507199841,5881.0,1295.1474609375,0.3175,0.19637376070022583,26833.925345897675,0.9140003323554993,0.1994159446656704,2.566791304429129,0.36119455099105835,-1931.2454833984375,5660.7336283506775,0.9106889963150024
5545.358103101785,1705.9820556640625,0.8633926510810852,0.6464210152626038,0.18762697279453278,0.2199721485376358,1270.7867431640625,4388.53466796875,299.5792423985052,3677.5940278920616,1287.920166015625,1327.30126953125,1764000,65.65842939751003,5887.0,882,0.007205948471980551,5887.0,1277.146484375,0.317,0.1618039757013321,26866.31429028511,0.9159011244773865,0.19788671299815178,2.5736961991339564,0.3612268269062042,-1851.627197265625,5593.910976858405,0.9186105728149414
5542.803167823727,1706.2933349609375,0.8633686900138855,0.6464182734489441,0.19036488234996796,0.21997641026973724,1281.82275390625,5152.76318359375,299.5938242280285,3679.242762156169,1299.69873046875,1336.0008544921875,1766000,65.65619003011908,5894.0,883,0.008119843104068908,5894.0,1286.5789794921875,0.3175,0.1987924575805664,26897.692345380783,0.9197071194648743,0.20168134391307832,2.5712790948903876,0.36116474866867065,-1895.419189453125,5564.669053174608,0.9076613783836365
5541.234271681834,1706.92431640625,0.8633585572242737,0.6464766263961792,0.06793142855167389,0.22002436220645905,1287.0986328125,5023.02978515625,299.61254237288136,3682.030859313476,1228.50830078125,1261.3369140625,1768000,65.65250173072779,5900.0,884,0.007803009623294559,5900.0,1287.15966796875,0.3165,0.08060422539710999,26929.66685795784,0.9233610033988953,0.20652205035090446,2.5672815981955446,0.36116933822631836,-1875.7392578125,5608.782494490563,0.9306887984275818
5551.274183799319,1707.6470947265625,0.8633294701576233,0.6464977860450745,0.09151951968669891,0.2199692726135254,1308.9337158203125,3658.357421875,299.60927712883023,3684.8354597564603,1180.9091796875,1217.1494140625,1770000,65.6506332238171,5907.0,885,0.007803009623294559,5907.0,1306.1375732421875,0.3155,0.09221262484788895,26960.897604227066,0.9163640737533569,0.2056348517537117,2.5706283944416253,0.361234575510025,-1907.131591796875,5810.085594328777,0.9185364842414856
5557.805918303218,1708.50244140625,0.8632885813713074,0.6465848088264465,0.09101840853691101,0.2200625240802765,1333.207763671875,3965.1240234375,299.6458650431253,3689.701353811893,1238.098876953125,1275.6697998046875,1772000,65.64872155650839,5913.0,886,0.007498538875796335,5913.0,1333.6641845703125,0.3155,0.08174638450145721,26992.147874116898,0.9247898459434509,0.19691048115491866,2.5687945445968388,0.36120063066482544,-1942.5704345703125,6046.749698168535,0.9241565465927124
5560.322918017792,1708.5584716796875,0.8632277846336365,0.6465744376182556,0.07363883405923843,0.2201458066701889,1298.8153076171875,3663.271484375,299.65,3691.6865806695705,1261.010498046875,1302.94384765625,1774000,65.6463962672455,5920.0,887,0.007205948471980551,5920.0,1298.4239501953125,0.3165,0.052202820777893066,27023.57023191452,0.9273772239685059,0.20332925617694855,2.5665771178108954,0.36117246747016907,-1846.1226806640625,5942.42355534288,0.9333815574645996
5549.618820451733,1708.9376220703125,0.863161027431488,0.6465687155723572,0.1511702537536621,0.22016550600528717,1311.8292236328125,3000.947509765625,299.6136325291041,3693.7900046178743,1202.6004638671875,1245.1719970703125,1776000,65.64463227822908,5927.0,888,0.00735078803626736,5927.0,1308.843017578125,0.316,0.13657060265541077,27054.763479709625,0.93028324842453,0.20690246060490608,2.564802831938734,0.36112359166145325,-1879.1153564453125,5788.575165184538,0.9274279475212097
5555.846793215879,1709.1209716796875,0.8631408214569092,0.6465800404548645,0.11998073011636734,0.22013099491596222,1274.74267578125,3995.7216796875,299.7053270397842,3696.1246157593864,1367.722412109375,1418.6875,1778000,65.64015688572664,5932.0,889,0.008449541294664952,5932.0,1272.5225830078125,0.3155,0.15175244212150574,27087.0772459507,0.9221682548522949,0.20384248226881027,2.5606424184771246,0.361154168844223,-1886.352783203125,5885.237046386483,0.9158115983009338
5571.770286451852,1709.9547119140625,0.8631132245063782,0.6466253995895386,0.1445208489894867,0.2200685739517212,1265.4744873046875,3498.267822265625,299.7527787133715,3699.32200733308,1348.4571533203125,1405.81591796875,1780000,65.63890089956296,5938.0,890,0.007649259507199841,5938.0,1263.052001953125,0.316,0.11696630716323853,27118.065287590027,0.9228757619857788,0.19891530707478522,2.548666705163615,0.3611901104450226,-1939.4976806640625,5988.374175892953,0.9246793985366821
