obs_rms_std,reference_action_std,reference_Q_std,train/loss_actor,rollout/episodes,total/duration,reference_action_mean,reference_perturbed_action_mean,rollout/return_history,reference_actor_Q_std,total/steps,total/epochs,AI_distance,rollout/episode_steps,obs_rms_mean,rollout/actions_std,param_noise_stddev,reference_actor_Q_mean,AI_return,rollout/Q_mean,reference_perturbed_action_std,rollout/actions_mean,AI_success_rate,train/loss_critic,total/episodes,rollout/return,total/steps_per_second,train/param_noise_distance,reference_Q_mean
0.3841255307197571,0.8169147372245789,1449.407470703125,-1536.418701171875,823.0,2604.1360924243927,0.5478913187980652,0.5414960980415344,1858.6095937477971,1452.11376953125,190000,95,7.180031374389369,230.7010935601458,0.6190735697746277,0.9435322284698486,0.00678832942351661,381.34356689453125,1386.325903123372,1048.078857421875,0.8231933116912842,0.11009948700666428,0.040097205346294046,5286.27294921875,823.0,1386.325903123372,72.96085659759595,0.195946623980999,339.0257568359375
0.38442498445510864,0.8191203474998474,1490.159423828125,-1477.6634521484375,828.0,2631.897357940674,0.5452306270599365,0.5508835315704346,1768.2845982131453,1498.2010498046875,192000,96,7.171538265316706,231.52053140096618,0.6197469234466553,0.9430947303771973,0.00652345114787383,248.9847412109375,1397.7792219319279,1053.4478759765625,0.8155642151832581,0.11290568858385086,0.03985507246376811,4155.0283203125,828.0,1397.7792219319279,72.95117319857422,0.19861145213246345,206.18740844726562
0.38445109128952026,0.8372111916542053,1537.3699951171875,-1440.5467529296875,836.0,2660.7126960754395,0.5152075290679932,0.49999430775642395,1773.3023192216463,1543.9649658203125,194000,97,7.156804662281295,231.98086124401914,0.6198398470878601,0.9430335760116577,0.006145386071268126,121.44267272949219,1409.1809188598277,1057.5032958984375,0.8464699387550354,0.11333682388067245,0.04066985645933014,3797.827880859375,836.0,1409.1809188598277,72.91279523946748,0.20288796082139016,68.01773834228516
0.383964866399765,0.830379068851471,1540.14794921875,-1476.0714111328125,842.0,2689.0953352451324,0.5175920128822327,0.4985050559043884,1998.523860124148,1555.4822998046875,196000,98,7.1490862661717385,232.41805225653206,0.620003879070282,0.942717969417572,0.00652345114787383,211.06826782226562,1416.4090317789435,1059.8096923828125,0.851851761341095,0.11468473821878433,0.040380047505938245,6868.52880859375,842.0,1416.4090317789435,72.88696589930794,0.20684195846319198,162.8497314453125
0.38340887427330017,0.9152516722679138,1483.9923095703125,-1511.557373046875,850.0,2716.946244955063,0.3692781627178192,0.451116144657135,2409.408494723341,1479.526123046875,198000,99,7.156840586125427,232.7564705882353,0.6203762888908386,0.942474365234375,0.00678832942351661,77.78736114501953,1430.7585009718257,1068.799072265625,0.8790203928947449,0.11600180715322495,0.041176470588235294,3863.61181640625,850.0,1430.7585009718257,72.87593575605499,0.19059515982866287,16.748199462890625
0.38313502073287964,0.8755086660385132,1456.4527587890625,-1516.225830078125,857.0,2744.301555633545,0.4444490373134613,0.386214017868042,2403.3783614873623,1466.8009033203125,200000,100,7.15252070421201,233.3313885647608,0.6204724311828613,0.942220151424408,0.006394913388759758,76.89089965820312,1434.522241167456,1072.36083984375,0.8990217447280884,0.11775334924459457,0.040840140023337225,4821.94775390625,857.0,1434.522241167456,72.87828831690777,0.19955293342471123,20.688262939453125
0.38281673192977905,0.861659824848175,1457.1878662109375,-1422.243408203125,864.0,2771.400686979294,0.475663423538208,0.3820553719997406,2465.0925038154555,1452.427734375,202000,101,7.12846372009703,233.4814814814815,0.6199789643287659,0.9420943856239319,0.0062689083313006155,55.452796936035156,1433.9643946544345,1073.3419189453125,0.9046737551689148,0.11820825189352036,0.04050925925925926,5046.33447265625,864.0,1433.9643946544345,72.88733128668277,0.20442819267511367,-3.5847854614257812
0.383003294467926,0.8471576571464539,1438.2237548828125,-1384.50244140625,872.0,2799.388838291168,0.48354029655456543,0.4863103926181793,2446.5362764719193,1452.4176025390625,204000,102,7.103084552232376,233.94380733944953,0.6194071769714355,0.9419416189193726,0.006145386071268126,98.50041198730469,1437.6395789412725,1072.8165283203125,0.8489318490028381,0.11880166083574295,0.040137614678899085,5757.16796875,872.0,1437.6395789412725,72.87304900612799,0.1973050567507744,50.611759185791016
0.3827323913574219,0.8432940244674683,1460.9510498046875,-1448.76171875,879.0,2826.287693977356,0.5029286742210388,0.5040305852890015,2815.5094516925415,1462.872314453125,206000,103,7.078917579364741,234.12286689419795,0.6195262670516968,0.9416444301605225,0.006024297687744463,57.65815353393555,1465.550263592844,1085.5084228515625,0.8525521755218506,0.11988554894924164,0.03981797497155859,7261.3408203125,879.0,1465.550263592844,72.88713050655574,0.19872164130210876,-5.777923583984375
0.38246092200279236,0.8699018955230713,1460.651611328125,-1464.2032470703125,887.0,2853.1660125255585,0.4622341990470886,0.43635421991348267,2979.6030438396147,1466.6751708984375,208000,104,7.052716148858764,234.32807215332582,0.6191841959953308,0.9416042566299438,0.00652345114787383,162.39556884765625,1485.3175778704042,1091.3035888671875,0.8886682987213135,0.11954426765441895,0.040586245772266064,4838.11669921875,887.0,1485.3175778704042,72.90147123822041,0.20566834196448325,100.48184967041016
0.3822673261165619,0.8311104774475098,1454.243408203125,-1464.9083251953125,894.0,2882.4192922115326,0.5121684074401855,0.5355282425880432,3077.2964926038426,1467.0042724609375,210000,105,7.032062704253461,234.67897091722594,0.6192578077316284,0.9414516091346741,0.006394913388759758,82.3244857788086,1497.498700012616,1097.49560546875,0.8155427575111389,0.119716577231884,0.040268456375838924,5356.07177734375,894.0,1497.498700012616,72.85546574276422,0.2012847952544689,25.442405700683594
0.3821713924407959,0.8168068528175354,1387.397216796875,-1486.4615478515625,901.0,2910.016279220581,0.5510073900222778,0.5391930937767029,3416.1061422210855,1404.3988037109375,212000,106,7.01894019041321,235.23085460599333,0.6200876832008362,0.941141664981842,0.006924774844929294,94.2755355834961,1542.3446599321635,1106.4951171875,0.82252037525177,0.12126575410366058,0.041065482796892344,6104.140625,901.0,1542.3446599321635,72.85182612682225,0.2027565510571003,38.49760055541992
0.38199642300605774,0.8633100986480713,1430.7039794921875,-1556.2867431640625,907.0,2936.9948155879974,0.44879013299942017,0.5160543322563171,3370.232599159944,1439.7955322265625,214000,107,7.0021332107870435,235.4851157662624,0.620080828666687,0.9408685564994812,0.006145386071268126,-238.33901977539062,1562.0066921620269,1116.2852783203125,0.8446133136749268,0.12165027111768723,0.040793825799338476,5775.61767578125,907.0,1562.0066921620269,72.86359474119685,0.19427187919616698,-284.04736328125
0.3813950717449188,0.7953300476074219,1426.6495361328125,-1534.32275390625,915.0,2964.8802647590637,0.572581946849823,0.5736047029495239,3338.372228890701,1433.0260009765625,216000,108,6.96643390045977,235.8775956284153,0.6193397045135498,0.9407739043235779,0.00652345114787383,-169.36529541015625,1571.5590423476222,1118.964111328125,0.7906438112258911,0.12199629098176956,0.04262295081967213,5433.49609375,915.0,1571.5590423476222,72.85285769122042,0.20058283016085623,-220.69403076171875
0.3811183273792267,0.7723748683929443,1442.0758056640625,-1559.1639404296875,923.0,2993.3468861579895,0.6125373244285583,0.5098980665206909,3235.4492350425962,1443.3936767578125,218000,109,6.922928218410328,235.94257854821234,0.6193052530288696,0.9406835436820984,0.006654572515946094,-170.38536071777344,1586.6642922803846,1128.1995849609375,0.8452007174491882,0.1226038858294487,0.04550379198266522,7028.00830078125,923.0,1586.6642922803846,72.82817805316463,0.19850578248500825,-214.97933959960938
0.3817155361175537,0.8101447224617004,1481.30615234375,-1565.09912109375,928.0,3019.944396018982,0.5686841011047363,0.5704764127731323,3195.032481865168,1501.9957275390625,220000,110,6.929253213316486,237.0010775862069,0.6193104982376099,0.9402135014533997,0.006924774844929294,-147.98477172851562,1591.4487542523204,1133.5794677734375,0.7976783514022827,0.12426826357841492,0.04525862068965517,10095.2548828125,928.0,1591.4487542523204,72.8490234091771,0.19994274944067,-204.45440673828125
0.3818480670452118,0.8820242881774902,1502.5714111328125,-1571.6343994140625,935.0,3048.5298376083374,0.43163785338401794,0.4525407552719116,3201.822737500018,1505.2003173828125,222000,111,6.919530125259292,237.33903743315508,0.6194064021110535,0.9400104880332947,0.006654572515946094,-130.4075469970703,1598.582317105809,1139.123291015625,0.8635744452476501,0.12517452239990234,0.044919786096256686,7325.8486328125,935.0,1598.582317105809,72.82198693327064,0.20554238557815552,-183.95118713378906
0.3817867040634155,0.9500656723976135,1487.419189453125,-1551.2205810546875,941.0,3077.619286298752,0.27142104506492615,0.4215715229511261,3216.9930455303293,1492.2406005859375,224000,112,6.906906066735976,237.70244420828905,0.6194981932640076,0.9399596452713013,0.006654572515946094,-122.44794464111328,1605.2972749594383,1137.4951171875,0.8785271644592285,0.12568533420562744,0.044633368756641874,4274.474609375,941.0,1605.2972749594383,72.78353141248667,0.2018600745499134,-167.41845703125
0.3819737136363983,0.9005079865455627,1442.424072265625,-1559.5966796875,948.0,3105.3431882858276,0.3840472996234894,0.39148879051208496,3259.10551682156,1435.861328125,226000,113,6.8935311505701,238.292194092827,0.6195380091667175,0.9397246837615967,0.00678832942351661,-217.72125244140625,1613.4870964739991,1144.068359375,0.8927069902420044,0.12590479850769043,0.04430379746835443,7178.4892578125,948.0,1613.4870964739991,72.77778535156163,0.19080549627542495,-254.5382537841797
0.3817792534828186,0.8758836984634399,1412.3094482421875,-1674.1824951171875,955.0,3133.162393093109,0.4238656461238861,0.38683176040649414,3273.1769556895624,1408.0316162109375,228000,114,6.874266454759056,238.69738219895288,0.6197713017463684,0.939423143863678,0.007649259507199841,-253.12039184570312,1626.3134078822509,1150.00439453125,0.8933991193771362,0.12671421468257904,0.04502617801047121,10236.5029296875,955.0,1626.3134078822509,72.76992743900347,0.19526580199599267,-282.5935974121094
0.3813195526599884,0.9189177751541138,1392.4952392578125,-1553.7227783203125,964.0,3160.6737298965454,0.3404463827610016,0.2977968454360962,3504.521814036601,1389.537109375,230000,115,6.8400444948342445,238.50726141078837,0.619421660900116,0.9394566416740417,0.007803009623294559,-370.91632080078125,1648.7525086982278,1157.30908203125,0.9194400310516357,0.12606917321681976,0.046680497925311204,4837.22802734375,964.0,1648.7525086982278,72.7692953006979,0.2009947368502617,-393.3175048828125
0.38100066781044006,0.9415459632873535,1363.7569580078125,-1591.1026611328125,971.0,3188.9136979579926,0.2777300775051117,0.43528425693511963,3582.305041392849,1356.6324462890625,232000,116,6.811378299623938,238.57878475798145,0.619657576084137,0.9391412734985352,0.006654572515946094,-404.11663818359375,1661.2713043463095,1160.2470703125,0.8726662993431091,0.12728624045848846,0.04737384140061792,13086.322265625,971.0,1661.2713043463095,72.75204724058861,0.19711907759308814,-436.17791748046875
0.3808198571205139,0.9420214891433716,1362.986328125,-1525.475830078125,978.0,3217.023722887039,0.21325910091400146,0.09361370652914047,3590.99830259068,1360.20068359375,234000,117,6.808176827288567,239.0081799591002,0.6204565167427063,0.9388604760169983,0.006394913388759758,-460.0250244140625,1678.6703753662184,1172.54150390625,0.9680863618850708,0.1279565840959549,0.04805725971370143,4845.97265625,978.0,1678.6703753662184,72.73803992654503,0.20237216651439666,-505.6884765625
0.3813491463661194,0.9352903366088867,1385.403076171875,-1486.686767578125,984.0,3245.1588745117188,0.2900277376174927,0.27539974451065063,3986.4742628980975,1395.5330810546875,236000,118,6.805143839901113,239.72052845528455,0.6213866472244263,0.9386066198348999,0.00678832942351661,-453.60528564453125,1730.0118114364575,1183.896728515625,0.9363872408866882,0.12895478308200836,0.047764227642276426,5459.88916015625,984.0,1730.0118114364575,72.723712189749,0.203006172478199,-500.0167236328125
0.38134416937828064,0.9515752196311951,1405.257568359375,-1556.49658203125,991.0,3271.9497430324554,0.231981560587883,0.20926085114479065,3755.9199036582304,1411.593994140625,238000,119,6.780217965645215,239.86579212916246,0.6204313635826111,0.9384958744049072,0.006654572515946094,-448.66241455078125,1716.8446921003824,1182.554443359375,0.9525288939476013,0.12892338633537292,0.04742684157416751,5606.77685546875,991.0,1716.8446921003824,72.73950356566928,0.2062276118993759,-491.20513916015625
0.3811543881893158,0.9498953223228455,1446.0318603515625,-1520.803955078125,997.0,3300.191121339798,0.2120705544948578,0.14894706010818481,3859.694094672005,1444.2608642578125,240000,120,6.7668327312681775,240.3741223671013,0.6208076477050781,0.938129723072052,0.0059055952237471445,-554.26220703125,1750.2449435278186,1190.449951171875,0.9707329273223877,0.12918704748153687,0.048144433299899696,6199.376953125,997.0,1750.2449435278186,72.72306093065477,0.1949414937198162,-583.395751953125
0.38063666224479675,0.9580720067024231,1471.9080810546875,-1507.410888671875,1004.0,3327.8229236602783,0.2298087477684021,0.32186439633369446,3494.758757264813,1465.315673828125,242000,121,6.758949742789005,240.8894422310757,0.6205421686172485,0.9379454851150513,0.006654572515946094,-603.7467041015625,1751.0943709412456,1193.755615234375,0.921935498714447,0.12960465252399445,0.04880478087649402,5974.955078125,1004.0,1751.0943709412456,72.72021545359864,0.19239744588732718,-636.8726196289062
0.3801214098930359,0.9420533776283264,1523.0885009765625,-1589.204833984375,1013.0,3354.6710155010223,0.262935072183609,0.21903376281261444,3568.1693061915184,1534.674560546875,244000,122,6.734690735416292,240.69990128331688,0.6205233335494995,0.9376183748245239,0.006145386071268126,-633.154541015625,1767.3097850327038,1199.7767333984375,0.9580158591270447,0.13125832378864288,0.049358341559723594,4590.39208984375,1013.0,1767.3097850327038,72.73440491557663,0.20144401490688324,-666.60205078125
0.3797956705093384,0.9245894551277161,1657.3206787109375,-1592.3009033203125,1021.0,3381.6035788059235,0.2818825840950012,0.2975526750087738,3555.0454297442325,1662.4320068359375,246000,123,6.710986247403348,240.92458374142998,0.6205116510391235,0.9375366568565369,0.0062689083313006155,-635.1886596679688,1785.8535698488936,1202.1439208984375,0.9242445230484009,0.1317082643508911,0.04995102840352596,6271.18603515625,1021.0,1785.8535698488936,72.74655182582488,0.20519959598779677,-662.9473876953125
0.379692405462265,0.9063113927841187,1658.681884765625,-1535.0948486328125,1026.0,3408.603534221649,0.35996580123901367,0.42256665229797363,3869.053337562464,1676.621826171875,248000,124,6.707111132229952,241.37621832358676,0.620703935623169,0.9374874830245972,0.00678832942351661,-726.6713256835938,1793.4249383005622,1206.31640625,0.8687335848808289,0.13176444172859192,0.049707602339181284,15709.8447265625,1026.0,1793.4249383005622,72.75706825687797,0.20189269572496416,-768.0689697265625
0.3792525827884674,0.9266928434371948,1767.9822998046875,-1570.7388916015625,1036.0,3437.178299188614,0.3275148570537567,0.3476620018482208,3855.577507139005,1785.57177734375,250000,125,6.691881116270536,241.27606177606177,0.6204885244369507,0.9371849894523621,0.006654572515946094,-705.94189453125,1820.5440964015136,1213.771240234375,0.9127254486083984,0.1330321729183197,0.04922779922779923,4933.17529296875,1036.0,1820.5440964015136,72.73407959634082,0.19973490238189698,-749.9790649414062
0.37898722290992737,0.977202832698822,1708.824951171875,-1528.317626953125,1043.0,3465.3027834892273,0.17295007407665253,0.3155316710472107,3912.602467101119,1720.2945556640625,252000,126,6.676673622182046,241.40076701821667,0.62017822265625,0.937168538570404,0.006394913388759758,-740.0363159179688,1826.3934439567693,1216.843994140625,0.9301114678382874,0.1327304095029831,0.0488974113135187,6592.1748046875,1043.0,1826.3934439567693,72.72091812602308,0.19844840764999389,-779.9134521484375
0.37873855233192444,0.9152262806892395,1633.7427978515625,-1575.640625,1050.0,3492.69846200943,0.3421071767807007,0.3466989994049072,4034.3109314852895,1625.2109375,254000,127,6.652754193269227,241.81428571428572,0.6201367378234863,0.9370213150978088,0.006654572515946094,-623.187255859375,1843.1556963911662,1220.5263671875,0.896475613117218,0.13327085971832275,0.04857142857142857,6754.9970703125,1050.0,1843.1556963911662,72.72314022031777,0.20276864469051362,-674.1678466796875
0.37844404578208923,0.9537970423698425,1623.847412109375,-1581.22802734375,1056.0,3520.4016284942627,0.23878644406795502,0.304618239402771,3875.896073504237,1630.49267578125,256000,128,6.638008099538169,242.33522727272728,0.6201838254928589,0.9368530511856079,0.00652345114787383,-682.0582885742188,1847.1741138635205,1224.419677734375,0.9360309839248657,0.13386425375938416,0.04924242424242424,6410.5048828125,1056.0,1847.1741138635205,72.71897556458514,0.19715525031089784,-738.022705078125
0.3784753382205963,0.9352449178695679,1592.3118896484375,-1620.0604248046875,1061.0,3548.453664779663,0.29204487800598145,0.2475588023662567,3961.055756716201,1585.9559326171875,258000,129,6.628584788546267,243.01885014137605,0.6197343468666077,0.9367819428443909,0.006654572515946094,-647.507080078125,1849.5850893436846,1226.3262939453125,0.9405418038368225,0.13394111394882202,0.049010367577756835,6742.111328125,1061.0,1849.5850893436846,72.70772690673424,0.2021123819053173,-688.5582275390625
0.37829479575157166,0.9753754138946533,1548.2061767578125,-1572.6334228515625,1067.0,3575.8616654872894,0.16409975290298462,0.155794158577919,3944.155743168906,1554.051025390625,260000,130,6.614711163769202,243.2427366447985,0.6199339032173157,0.9365392923355103,0.006654572515946094,-600.5162353515625,1874.1820885925843,1233.2108154296875,0.9591936469078064,0.1348029375076294,0.04967197750702906,6548.18115234375,1067.0,1874.1820885925843,72.70974783767798,0.19639354318380356,-650.177001953125
0.3779693841934204,0.9762552380561829,1645.347412109375,-1582.6175537109375,1074.0,3604.2473232746124,0.09879404306411743,0.16690067946910858,3975.2431769544028,1654.659423828125,262000,131,6.601493916109099,243.85102420856612,0.6198636293411255,0.9364510774612427,0.0062689083313006155,-643.5634155273438,1880.5265279706316,1237.550048828125,0.9698605537414551,0.13526926934719086,0.049348230912476726,9518.8408203125,1074.0,1880.5265279706316,72.69201486482949,0.20902628883719443,-690.3590087890625
0.37807393074035645,0.9687226414680481,1673.328857421875,-1517.888916015625,1080.0,3632.958993434906,0.1635279506444931,0.17821098864078522,3972.5339778497787,1687.8846435546875,264000,132,6.59984114163522,244.25,0.6203820109367371,0.9363622069358826,0.007063962819312372,-575.5258178710938,1898.7657374162513,1242.8270263671875,0.9714730381965637,0.13627251982688904,0.05,6647.09130859375,1080.0,1898.7657374162513,72.66803739790966,0.1935301335155964,-633.9993896484375
0.3778822422027588,0.9627832174301147,1776.984619140625,-1655.72119140625,1087.0,3660.1789693832397,0.2162545919418335,0.16564476490020752,3707.8853470892586,1775.853759765625,266000,133,6.5843415555655085,244.49954001839927,0.6198126673698425,0.936069905757904,0.00652345114787383,-482.6117248535156,1907.7274600034568,1244.956787109375,0.9694048762321472,0.13731282949447632,0.050597976080956765,5909.11376953125,1087.0,1907.7274600034568,72.67404195943524,0.20751360252499582,-535.49755859375
0.37792840600013733,0.9489567279815674,1696.6016845703125,-1613.2003173828125,1093.0,3687.188434123993,0.24705643951892853,0.2150631844997406,3738.0536659764844,1718.3897705078125,268000,134,6.559846289418595,244.89021043000915,0.6195296049118042,0.9359656572341919,0.006654572515946094,-505.5284118652344,1908.5471847591025,1249.90576171875,0.9571490287780762,0.1374198943376541,0.053064958828911254,5564.79638671875,1093.0,1908.5471847591025,72.68410735934405,0.19497263923287392,-562.0546875
0.37778225541114807,0.9414060711860657,1719.0782470703125,-1624.696044921875,1099.0,3715.8747708797455,0.27492955327033997,0.3135419189929962,3803.1841675574465,1744.72314453125,270000,135,6.544617945633746,245.4540491355778,0.6195634007453918,0.9357607960700989,0.0062689083313006155,-545.7576904296875,1934.14483728337,1259.073486328125,0.9296942949295044,0.13753455877304077,0.05368516833484986,6654.22705078125,1099.0,1934.14483728337,72.66122155566524,0.20601561188697814,-603.7237548828125
0.37773019075393677,0.901435136795044,1756.086181640625,-1662.1326904296875,1106.0,3743.7880091667175,0.38604936003685,0.3163463771343231,3932.496908036779,1768.5189208984375,272000,136,6.5276463038901404,245.8499095840868,0.6197221875190735,0.9354773163795471,0.007063962819312372,-488.2271728515625,1953.2634861393813,1266.787353515625,0.935646116733551,0.13835299015045166,0.05334538878842676,5140.03466796875,1106.0,1953.2634861393813,72.6536864090606,0.2032734414935112,-553.8052978515625
0.37755757570266724,0.8826361298561096,1705.0826416015625,-1721.1143798828125,1113.0,3771.9852945804596,0.3968859314918518,0.27792832255363464,3841.743534736268,1723.4876708984375,274000,137,6.514154489836918,246.11230907457323,0.6196011900901794,0.9352041482925415,0.006145386071268126,-427.3409423828125,1953.6919727868421,1270.412109375,0.9289644360542297,0.13961459696292877,0.05480682839173405,6841.330078125,1113.0,1953.6919727868421,72.64079220925906,0.20457368969917297,-472.4661560058594
0.37783873081207275,0.9356406331062317,1772.00341796875,-1705.0645751953125,1118.0,3799.6745989322662,0.27067917585372925,0.29334741830825806,3741.7963307362493,1785.9033203125,276000,138,6.500531459483248,246.61449016100178,0.6190388798713684,0.9351605176925659,0.007205948471980551,-473.8752136230469,1957.8724505855746,1275.6146240234375,0.9301663041114807,0.1393507570028305,0.05635062611806798,5588.1650390625,1118.0,1957.8724505855746,72.63779905720291,0.1959380726516247,-526.2430419921875
0.37762531638145447,0.9002021551132202,1841.906494140625,-1631.8394775390625,1124.0,3827.1103389263153,0.4035966694355011,0.47514745593070984,3851.681166267969,1849.1265869140625,278000,139,6.482123940390556,246.89768683274022,0.6186478734016418,0.9351462125778198,0.00678832942351661,-440.8008117675781,1977.6429302332701,1279.625,0.8682122826576233,0.13933831453323364,0.05693950177935943,7165.021484375,1124.0,1977.6429302332701,72.63966161947452,0.20431272596120834,-486.51568603515625
0.37780624628067017,0.9537454843521118,1805.4288330078125,-1666.2550048828125,1129.0,3857.88001704216,0.20054781436920166,0.247151181101799,3759.7170676692167,1804.843994140625,280000,140,6.472983732840586,247.85828166519045,0.6178640723228455,0.9349842071533203,0.00652345114787383,-425.0686950683594,1975.4908716264927,1280.4210205078125,0.9444348812103271,0.13942033052444458,0.0566873339238264,4219.94677734375,1129.0,1975.4908716264927,72.57872167177356,0.2002232001721859,-476.55712890625
0.3777237832546234,0.9454452395439148,1654.4613037109375,-1608.2890625,1137.0,3886.9227797985077,0.2519215941429138,0.30479696393013,3636.66910616833,1675.953369140625,282000,141,6.450540360590425,248.0079155672823,0.6173819303512573,0.9348046779632568,0.006145386071268126,-410.2652893066406,1978.4673693854577,1281.217041015625,0.9263421893119812,0.13979941606521606,0.05804749340369393,5245.80322265625,1137.0,1978.4673693854577,72.5509653717943,0.20414380192756654,-470.37640380859375
0.37755101919174194,0.9392147660255432,1643.7637939453125,-1621.8856201171875,1143.0,3914.455610513687,0.21765375137329102,0.1448076367378235,3510.7379141251895,1648.1251220703125,284000,142,6.439253552155591,248.27734033245844,0.6166298389434814,0.9347979426383972,0.0062689083313006155,-528.488037109375,1973.7551648813903,1280.4090576171875,0.967928946018219,0.13967156410217285,0.05774278215223097,7359.4892578125,1143.0,1973.7551648813903,72.55159548551661,0.19746750921010972,-578.434326171875
0.37858206033706665,0.9677478075027466,1615.44775390625,-1616.7476806640625,1149.0,3942.3780596256256,0.11247511953115463,0.19568301737308502,3140.2188544578057,1632.9473876953125,286000,143,6.4662688185618755,248.8798955613577,0.6166509985923767,0.93451327085495,0.00652345114787383,-579.7200927734375,1955.3929244663211,1281.63330078125,0.9485360383987427,0.13984926044940948,0.057441253263707574,6660.306640625,1149.0,1955.3929244663211,72.54504658722634,0.20636578857898713,-633.005859375
0.379024863243103,0.9605526924133301,1612.8094482421875,-1623.496826171875,1150.0,3971.7242856025696,0.17707890272140503,0.15043486654758453,3118.068127808363,1638.67822265625,288000,144,6.466592270519769,250.3008695652174,0.6166548132896423,0.9345321655273438,0.0059055952237471445,-556.0664672851562,1954.0176469491835,1285.195068359375,0.9666097164154053,0.13959699869155884,0.057391304347826085,6466.23583984375,1150.0,1954.0176469491835,72.51258629507464,0.19980366244912148,-615.150634765625
0.3789917528629303,0.9725667834281921,1705.475341796875,-1659.3426513671875,1155.0,3999.759199857712,0.14112946391105652,0.21332789957523346,3459.6962433185486,1729.808837890625,290000,145,6.460961994315137,250.72987012987014,0.6170576214790344,0.9344847798347473,0.006145386071268126,-557.0439453125,1974.5495728917576,1289.3885498046875,0.9601632356643677,0.1399327516555786,0.05714285714285714,5671.5751953125,1155.0,1974.5495728917576,72.504364765338,0.20332777991890907,-617.5216064453125
0.3788672685623169,0.9660716652870178,1718.103515625,-1613.622314453125,1162.0,4027.611430168152,0.16090679168701172,0.16578982770442963,3264.4752232210712,1729.26953125,292000,146,6.4550803159467405,251.14716006884683,0.6168919801712036,0.9344469308853149,0.006145386071268126,-390.26220703125,1974.4685319297332,1293.0616455078125,0.9644343852996826,0.14020173251628876,0.05938037865748709,5700.20458984375,1162.0,1974.4685319297332,72.4995459623594,0.19647927835583687,-446.1807556152344
0.378823846578598,0.9084230661392212,1680.00830078125,-1639.5916748046875,1169.0,4056.395823955536,0.3269507586956024,0.2473403364419937,2996.7437203859404,1703.380859375,294000,147,6.451077378172739,251.437125748503,0.6168263554573059,0.9342728853225708,0.0062689083313006155,-388.8565979003906,1974.743725381265,1294.603759765625,0.9562205076217651,0.14063450694084167,0.059880239520958084,6622.5048828125,1169.0,1974.743725381265,72.4781339788754,0.19818089723587037,-452.00628662109375
0.3784504532814026,0.9038031101226807,1638.5718994140625,-1573.2216796875,1176.0,4084.9989807605743,0.3627415895462036,0.2630741000175476,3020.678836734967,1645.83203125,296000,148,6.445884889942315,251.6377551020408,0.6165546774864197,0.9341668486595154,0.006654572515946094,-375.8920593261719,1977.4781973962854,1299.6480712890625,0.9505021572113037,0.1407603770494461,0.05952380952380952,5159.0419921875,1176.0,1977.4781973962854,72.46023839763323,0.2052908508479595,-433.3421936035156
0.37882906198501587,0.9307531118392944,1696.1734619140625,-1635.598388671875,1181.0,4113.852449417114,0.31036120653152466,0.31983470916748047,2799.4614662066238,1707.089599609375,298000,149,6.440774797957242,252.12785774767147,0.6161996126174927,0.9340131878852844,0.0062689083313006155,-363.066162109375,1975.0803992425579,1300.4468994140625,0.9274449348449707,0.14146694540977478,0.060118543607112614,12100.2724609375,1181.0,1975.0803992425579,72.43818383477102,0.2073431321978569,-426.2782287597656
0.37887394428253174,0.9130480885505676,1619.0267333984375,-1653.1697998046875,1186.0,4144.095692157745,0.36564943194389343,0.2820245921611786,2825.1232582212224,1627.116943359375,300000,150,6.430259595635668,252.8406408094435,0.6163108348846436,0.9339900016784668,0.005675160932492605,-423.29425048828125,1989.588519118793,1305.9481201171875,0.9391785264015198,0.14126738905906677,0.06070826306913996,7164.17626953125,1186.0,1989.588519118793,72.39215073332348,0.20144654616713523,-477.63909912109375
0.3786301016807556,0.9137245416641235,1638.0916748046875,-1661.477294921875,1193.0,4172.8458569049835,0.3691575825214386,0.3509323298931122,3030.6798062168714,1645.9398193359375,302000,151,6.412276752879291,252.92875104777872,0.6164527535438538,0.9339944124221802,0.00652345114787383,-448.29718017578125,2002.6069183263924,1312.3204345703125,0.9140342473983765,0.14152604341506958,0.06035205364626991,7317.77294921875,1193.0,2002.6069183263924,72.37267091959984,0.1958744166791439,-513.3855590820312
0.3789316713809967,0.8970541954040527,1655.4913330078125,-1623.4183349609375,1199.0,4201.098859786987,0.3907313942909241,0.3493238389492035,2693.5181506222502,1666.484619140625,304000,152,6.417311948930462,253.45371142618848,0.61616450548172,0.9339228868484497,0.0062689083313006155,-516.259765625,1997.4787249680137,1313.8245849609375,0.9198314547538757,0.1418321430683136,0.060050041701417846,4869.23291015625,1199.0,1997.4787249680137,72.36202006810524,0.20130921706557273,-578.0364379882812
0.3802919387817383,0.8807936906814575,1606.3563232421875,-1562.9888916015625,1202.0,4229.696011543274,0.4470227360725403,0.42663177847862244,2404.84640170242,1611.19384765625,306000,153,6.428396980841877,254.0757071547421,0.6156076788902283,0.9339972734451294,0.006394913388759758,-470.37493896484375,1982.6682651581025,1308.5997314453125,0.8780677914619446,0.14179836213588715,0.059900166389351084,4743.517578125,1202.0,1982.6682651581025,72.34562464179332,0.19380356535315513,-524.475830078125
