total/steps,reference_Q_std,rollout/return,reference_Q_mean,total/epochs,train/loss_critic,obs_rms_std,obs_rms_mean,rollout/episodes,AI_return,reference_perturbed_action_mean,total/steps_per_second,train/param_noise_distance,reference_action_std,reference_perturbed_action_std,rollout/actions_mean,total/duration,rollout/return_history,train/loss_actor,reference_actor_Q_mean,AI_distance,rollout/Q_mean,total/episodes,param_noise_stddev,reference_actor_Q_std,reference_action_mean,rollout/actions_std,AI_success_rate,rollout/episode_steps
2004000,1456.296630859375,4071.412558925736,615.1843872070312,1002,6307.13671875,0.3583809435367584,0.6072205901145935,6427.0,5144.230871918913,0.2597174048423767,68.1424627283942,0.19948816180229187,0.9528366327285767,0.944878339767456,0.21781426668167114,29408.97525215149,4946.775721220279,-1771.6043701171875,649.50341796875,2.6765188816289127,1635.773681640625,6427.0,0.006654572515946094,1449.58203125,0.24611636996269226,0.9115964770317078,0.3325,311.77734557336237
2006000,1426.0772705078125,4074.5711453631548,588.1385498046875,1003,5002.49072265625,0.35834425687789917,0.6072815656661987,6433.0,5148.477840855101,0.21034002304077148,68.13931309529546,0.19218866184353828,0.9468220472335815,0.959494411945343,0.21787330508232117,29439.686267375946,4934.206304099437,-1787.3822021484375,615.5672607421875,2.6689506297205825,1636.281005859375,6433.0,0.006654572515946094,1419.140869140625,0.25887995958328247,0.9115652441978455,0.334,311.80553396549044
2008000,1454.56201171875,4074.500761645055,626.1572875976562,1004,4747.1201171875,0.35830116271972656,0.6072555780410767,6440.0,5140.263841177125,0.32213646173477173,68.1361741641666,0.1929757985472679,0.9295613765716553,0.9310050010681152,0.217930406332016,29470.395493030548,4721.994762383251,-1820.3199462890625,648.6246337890625,2.6550742046839306,1636.248291015625,6440.0,0.00678832942351661,1460.23974609375,0.31607338786125183,0.9115529656410217,0.3355,311.74285714285713
2010000,1374.4525146484375,4073.6387920151706,613.2882080078125,1005,5362.80615234375,0.3582828938961029,0.6072511672973633,6446.0,5132.488608560541,0.314618855714798,68.1343035564496,0.20216232359409333,0.9424410462379456,0.9374810457229614,0.21796314418315887,29500.55838370323,4458.001784605763,-1786.30078125,641.7662353515625,2.6585912903386326,1636.041748046875,6446.0,0.006924774844929294,1383.0296630859375,0.25656116008758545,0.9115481972694397,0.3345,311.8008067018306
2012000,1374.82666015625,4075.6360328806254,606.5233764648438,1006,4789.234375,0.3582741320133209,0.6073237657546997,6451.0,5138.576146250374,0.2883149981498718,68.13075557972161,0.21174517273902893,0.9409212470054626,0.9411133527755737,0.21790993213653564,29531.449972629547,4712.171865490213,-1706.3497314453125,634.6666259765625,2.6649828793749335,1636.4981689453125,6451.0,0.006654572515946094,1380.835693359375,0.28072240948677063,0.9115671515464783,0.334,311.8412649201674
2014000,1382.3162841796875,4076.948970465481,654.525634765625,1007,4978.080078125,0.35829973220825195,0.6072944402694702,6456.0,5142.587973845621,0.2947392463684082,68.12334596458079,0.20047277137637137,0.9325796365737915,0.941121518611908,0.21794269979000092,29564.02054953575,4694.393774160853,-1787.01416015625,686.7625122070312,2.663633524115967,1636.2413330078125,6456.0,0.0062689083313006155,1384.1539306640625,0.3179363012313843,0.9115512371063232,0.3345,311.95120817843866
2016000,1419.2838134765625,4076.6860458040396,559.3978271484375,1008,5612.55810546875,0.35833457112312317,0.6071933507919312,6460.0,5138.637958652795,0.3567158579826355,68.1153184088996,0.19531660929322242,0.9127045273780823,0.9193721413612366,0.21796679496765137,29596.866712093353,4731.362831272913,-1824.263916015625,594.8763427734375,2.662472463188863,1635.908203125,6460.0,0.00652345114787383,1423.0367431640625,0.38511860370635986,0.9115418195724487,0.334,312.0637770897833
2018000,1392.617431640625,4076.6352990155788,627.056640625,1009,6404.2607421875,0.35828298330307007,0.6071338653564453,6467.0,5136.898681783725,0.42827150225639343,68.11148596397221,0.2074587559700012,0.8365651965141296,0.8934406638145447,0.2180265486240387,29627.89566898346,4705.429650882246,-1802.8935546875,661.083740234375,2.6627981707711075,1636.0025634765625,6467.0,0.006024297687744463,1396.64111328125,0.525503396987915,0.9115181565284729,0.334,312.0007731560229
2020000,1311.6171875,4077.922240490376,686.909912109375,1010,4944.29345703125,0.35853248834609985,0.606983482837677,6469.0,5144.537869768235,0.3381696045398712,68.10968393087093,0.19692947894334792,0.9212954640388489,0.9245251417160034,0.21802997589111328,29658.043958187103,4790.6476270723,-1778.97119140625,725.2106323242188,2.662409413507717,1636.2098388671875,6469.0,0.006145386071268126,1313.4974365234375,0.3504258990287781,0.9114925265312195,0.334,312.25753594063997
2022000,1326.68701171875,4078.3471403777703,572.89794921875,1011,12652.3583984375,0.35850784182548523,0.6069492101669312,6475.0,5137.2672326235215,0.4177386164665222,68.1052803266332,0.20712411016225815,0.8971929550170898,0.8934361934661865,0.21808026731014252,29689.327909708023,4752.098322857104,-1837.78759765625,601.856689453125,2.663289886158451,1636.3895263671875,6475.0,0.006394913388759758,1326.7572021484375,0.4074476659297943,0.9114670157432556,0.3335,312.23660231660233
2024000,1343.31103515625,4081.3112329312903,664.0765991210938,1012,10255.443359375,0.35845792293548584,0.6069092750549316,6483.0,5141.275216711917,0.37614816427230835,68.10367900500374,0.2040976071357727,0.8988363146781921,0.897516131401062,0.2181776612997055,29719.39298391342,4837.823516431445,-1809.7069091796875,707.1593017578125,2.663023718828121,1636.6611328125,6483.0,0.006654572515946094,1347.5677490234375,0.4119241535663605,0.9114430546760559,0.3345,312.1736850223662
2026000,1372.0467529296875,4080.857086629269,619.5744018554688,1013,4950.17724609375,0.3584268093109131,0.6068715453147888,6490.0,5135.905509183102,0.5091607570648193,68.09850995339566,0.19706136167049407,0.8643828630447388,0.8465502262115479,0.21824604272842407,29751.018067598343,4856.925536471133,-1776.220947265625,650.9502563476562,2.6627269778699163,1636.394775390625,6490.0,0.00652345114787383,1374.5126953125,0.46802783012390137,0.9114119410514832,0.3345,312.1607087827427
2028000,1362.7060546875,4084.682422411299,642.52294921875,1014,5275.95263671875,0.3584343492984772,0.6069411635398865,6495.0,5144.974894813481,0.38408273458480835,68.09370606112664,0.20017044395208358,0.896611213684082,0.8990932106971741,0.21818594634532928,29782.488240242004,5167.031198288492,-1825.9329833984375,673.5919799804688,2.663948371279526,1637.1192626953125,6495.0,0.00652345114787383,1367.9970703125,0.4078562557697296,0.9114111065864563,0.334,312.1665896843726
2030000,1348.541748046875,4084.573525744871,650.3591918945312,1015,5684.13134765625,0.358419805765152,0.6068846583366394,6499.0,5147.0039877651,0.3380945324897766,68.08968086426493,0.19526776745915414,0.9180837273597717,0.9282799959182739,0.218214213848114,29813.621891498566,5184.856846299105,-1790.395263671875,683.0218505859375,2.6619687669933194,1636.76318359375,6499.0,0.006924774844929294,1351.2996826171875,0.35322436690330505,0.9113847017288208,0.3355,312.27173411294046
2032000,1368.041748046875,4078.8932222409057,672.7058715820312,1016,5022.494140625,0.3584066331386566,0.6068655252456665,6506.0,5130.722591585513,0.38061872124671936,68.08911479139687,0.19809872418642044,0.9122440218925476,0.9153240919113159,0.21827268600463867,29843.243023872375,4850.466463529701,-1834.88671875,713.226318359375,2.664772314389695,1636.471923828125,6506.0,0.006394913388759758,1371.65087890625,0.34693795442581177,0.9113706350326538,0.334,312.2565324316016
2034000,1342.821533203125,4079.581524051426,716.7630004882812,1017,6603.5625,0.3583886921405792,0.6067725419998169,6511.0,5127.462467147414,0.32518020272254944,68.08488211870245,0.21029683977365493,0.9198063611984253,0.925864577293396,0.21826528012752533,29874.47340297699,4877.91352111775,-1833.130615234375,750.9417724609375,2.6686942636183075,1636.273193359375,6511.0,0.00652345114787383,1347.6820068359375,0.3432117700576782,0.9113555550575256,0.333,312.2793733681462
2036000,1353.1177978515625,4080.392820628148,868.3133544921875,1018,5433.439453125,0.35844162106513977,0.6067895293235779,6516.0,5130.899044798932,0.40192416310310364,68.08234548901028,0.2013524976372719,0.8987230658531189,0.8937695622444153,0.21827279031276703,29904.962665081024,4853.798598994532,-1843.5843505859375,910.7813720703125,2.674728148445454,1636.9798583984375,6516.0,0.0057892316672357065,1358.5406494140625,0.4015420973300934,0.9113659858703613,0.3325,312.43876611418045
2038000,1316.30224609375,4084.9251077237263,844.4314575195312,1019,4291.5498046875,0.35843175649642944,0.6068276166915894,6523.0,5117.563740513519,0.352225661277771,68.07546311182826,0.19932223245501518,0.9322303533554077,0.9226467609405518,0.21832387149333954,29937.365195035934,5015.9880264306175,-1798.0384521484375,886.1070556640625,2.6780285035440894,1638.088623046875,6523.0,0.006394913388759758,1323.3399658203125,0.28344041109085083,0.9113664627075195,0.33,312.3932239766978
2040000,1331.6834716796875,4083.7773935634955,830.7623291015625,1020,7128.4443359375,0.3584124743938446,0.6067850589752197,6530.0,5099.670239369029,0.3731645345687866,68.07346679601135,0.19504687875509263,0.9425753355026245,0.9106655716896057,0.21839579939842224,29967.623157978058,4709.868451479094,-1845.34912109375,873.2808227539062,2.6813818443870376,1637.948486328125,6530.0,0.007063962819312372,1348.00830078125,0.2731732428073883,0.911331832408905,0.3305,312.33828483920365
2042000,1245.0001220703125,4087.3442550690947,741.5223388671875,1021,7156.23291015625,0.35842135548591614,0.6068288087844849,6536.0,5102.572802780858,0.39906567335128784,68.07134817424372,0.1861737312376499,0.9320721626281738,0.8977023363113403,0.21843741834163666,29997.93679380417,4953.295452594784,-1751.5618896484375,789.2798461914062,2.6794525656036656,1638.5924072265625,6536.0,0.006924774844929294,1253.4473876953125,0.3418738842010498,0.9113213419914246,0.331,312.34088127294984
2044000,1262.4271240234375,4085.859916942252,783.509765625,1022,4983.92919921875,0.35839876532554626,0.606799840927124,6543.0,5080.135084286051,0.297061949968338,68.0667158357929,0.20954059630632402,0.9472494721412659,0.940467119216919,0.2184104323387146,30029.361265659332,4856.487034274316,-1770.6053466796875,839.3104248046875,2.6719972032494916,1638.509033203125,6543.0,0.006394913388759758,1273.05859375,0.2842196822166443,0.9113214015960693,0.331,312.3339446736971
2046000,1285.531005859375,4085.554791929329,797.4393920898438,1023,5629.673828125,0.3583534359931946,0.6068115234375,6548.0,5078.744712262135,0.360401451587677,68.06497304577451,0.20286602795124054,0.9197004437446594,0.9236910343170166,0.21841968595981598,30059.513850450516,4763.2084474875455,-1779.34130859375,860.3302612304688,2.665243252257089,1638.6195068359375,6548.0,0.00652345114787383,1297.1231689453125,0.3450482189655304,0.9112899899482727,0.332,312.42104459376907
2048000,1254.60498046875,4086.8682756752632,869.0877075195312,1024,4406.6259765625,0.3583161532878876,0.6068363189697266,6554.0,5084.253018927213,0.26493552327156067,68.06217954726215,0.20401903212070466,0.9554583430290222,0.9467823505401611,0.21847182512283325,30090.132488012314,4656.253106272325,-1905.9989013671875,923.9016723632812,2.665086411811736,1638.8961181640625,6554.0,0.0062689083313006155,1266.6812744140625,0.24562570452690125,0.9112647771835327,0.333,312.4328654256942
2050000,1273.990234375,4085.769615874068,734.4237670898438,1025,4753.09765625,0.3583037853240967,0.6067816615104675,6560.0,5081.298480555625,0.22955656051635742,68.05919966074109,0.20371898889541626,0.9478064775466919,0.9632118344306946,0.21846045553684235,30120.836128234863,4672.568242397884,-1805.1815185546875,796.248779296875,2.6676447086776394,1638.5718994140625,6560.0,0.0062689083313006155,1295.268310546875,0.24583815038204193,0.9112628698348999,0.3325,312.4926829268293
2052000,1324.996826171875,4085.3768519739774,751.5772705078125,1026,4558.951171875,0.3582771420478821,0.60677170753479,6566.0,5085.260416442676,0.272531121969223,68.05805901205314,0.1923126719892025,0.9537459015846252,0.9504302144050598,0.2184634506702423,30150.727625608444,4661.613705325153,-1847.6573486328125,810.6895751953125,2.66595604428072,1638.729248046875,6566.0,0.006394913388759758,1342.4315185546875,0.24310380220413208,0.9112632870674133,0.3325,312.4645141638745
2054000,1334.6427001953125,4085.8602803508234,769.4227905273438,1027,4989.78173828125,0.358261376619339,0.6067690253257751,6573.0,5086.658357907776,0.2633870840072632,68.05089136859553,0.20513652116060258,0.9470903277397156,0.9531269073486328,0.21843357384204865,30183.29310154915,4557.641565172917,-1817.8870849609375,816.7797241210938,2.668497950439827,1638.9222412109375,6573.0,0.006654572515946094,1345.411865234375,0.28080931305885315,0.9112672805786133,0.331,312.44393731933667
2056000,1321.696044921875,4088.10742105929,722.480224609375,1028,5305.2451171875,0.3582487106323242,0.6068218946456909,6579.0,5092.13725710053,0.21513330936431885,68.04954439217005,0.19705499619245528,0.9593238830566406,0.9596722722053528,0.21842175722122192,30213.28090238571,4574.385080372759,-1812.951416015625,770.8062744140625,2.669727035256695,1639.4849853515625,6579.0,0.00652345114787383,1333.305419921875,0.23256367444992065,0.9112756252288818,0.33,312.4829001367989
2058000,1305.5211181640625,4087.775191489181,725.1547241210938,1029,4578.16259765625,0.3582397997379303,0.606772780418396,6585.0,5093.722146270493,0.272119402885437,68.04657095125887,0.2074758478999138,0.9521135091781616,0.9507454037666321,0.21848906576633453,30243.992771863937,4483.434528813659,-1767.31787109375,775.390869140625,2.671154552596308,1639.53271484375,6585.0,0.006924774844929294,1316.794677734375,0.2718105912208557,0.9112687706947327,0.3295,312.4929384965831
2060000,1331.93310546875,4087.263925805783,668.9239501953125,1030,5467.01806640625,0.3582470417022705,0.6067885160446167,6591.0,5092.6900554897575,0.292770117521286,68.04350588415974,0.20080049961805344,0.9404308199882507,0.9396995902061462,0.21849936246871948,30274.748092889786,4517.5069390196695,-1815.1817626953125,721.531005859375,2.6725227392675515,1639.5792236328125,6591.0,0.006394913388759758,1343.864501953125,0.3034060001373291,0.911262035369873,0.3285,312.5311788802913
2062000,1241.054443359375,4091.1562814847084,652.731201171875,1031,5206.50439453125,0.3582686185836792,0.6069066524505615,6597.0,5108.60466636573,0.3022960126399994,68.04109277460219,0.1954299935698509,0.9308218955993652,0.9447021484375,0.218543142080307,30305.215802907944,4568.036059232686,-1792.534423828125,703.8115844726562,2.6753837898436474,1640.7001953125,6597.0,0.007063962819312372,1250.427734375,0.3434666395187378,0.9112570881843567,0.328,312.53296953160526
2064000,1323.1302490234375,4089.6047182579705,636.54248046875,1032,5260.74853515625,0.3582690358161926,0.6068695783615112,6600.0,5100.265488284811,0.3391130566596985,68.03963381475667,0.20215009823441504,0.9413930773735046,0.9261550903320312,0.21853336691856384,30335.260263442993,4572.19126192506,-1819.90234375,675.71337890625,2.6772178770359933,1640.419921875,6600.0,0.00678832942351661,1328.6910400390625,0.29033637046813965,0.9112507700920105,0.328,312.63560606060605
2066000,1237.28271484375,4094.080502800092,537.8590698242188,1033,6099.85791015625,0.35822799801826477,0.6068918108940125,6607.0,5108.716465119148,0.4113888740539551,68.03683879611484,0.2069994406402111,0.8990010619163513,0.8988909125328064,0.21852709352970123,30365.902304649353,5015.028117114338,-1718.81689453125,589.8416748046875,2.678352957867594,1640.9696044921875,6607.0,0.006654572515946094,1245.76708984375,0.3946020007133484,0.9112544655799866,0.3275,312.6609656425004
2068000,1220.1568603515625,4091.6731598550723,614.2998657226562,1034,6185.662109375,0.3582252860069275,0.6067955493927002,6613.0,5089.302918640488,0.28238916397094727,68.0333661101497,0.1989170342683792,0.9390177726745605,0.9460816383361816,0.21856941282749176,30396.84963774681,4897.8986025992235,-1800.5634765625,661.1161499023438,2.6774590155439615,1640.348388671875,6613.0,0.006394913388759758,1235.9281005859375,0.2796264588832855,0.9112513065338135,0.3275,312.68773627703007
2070000,1132.216796875,4095.2914630266046,598.667724609375,1035,4338.166015625,0.3582065999507904,0.6068452596664429,6620.0,5101.085508072386,0.3222234547138214,68.02813838284546,0.19663174986839294,0.9375340938568115,0.9325919151306152,0.21858535706996918,30428.585129737854,4869.244072074731,-1804.35986328125,642.199951171875,2.681795825718349,1641.22265625,6620.0,0.0062689083313006155,1147.2806396484375,0.2930142283439636,0.9112598299980164,0.3275,312.659667673716
2072000,1129.8719482421875,4098.182997017741,496.17596435546875,1036,4710.5869140625,0.3582184314727783,0.6069148182868958,6626.0,5106.731735988937,0.21225756406784058,68.02704356285423,0.20087142527103424,0.9594835042953491,0.9453780055046082,0.2185973823070526,30458.47491645813,4900.016647460606,-1810.50830078125,547.9573974609375,2.686326879928161,1641.956298828125,6626.0,0.006394913388759758,1146.5018310546875,0.19411256909370422,0.9112622737884521,0.327,312.67325686688804
2074000,1086.6314697265625,4100.202675289643,566.915771484375,1037,5482.4736328125,0.35819730162620544,0.6068837642669678,6633.0,5111.018165062394,0.2802306115627289,68.02540561158678,0.1949797911942005,0.9220190644264221,0.9403390884399414,0.2185947746038437,30488.609091758728,5099.214290970547,-1843.624267578125,616.9022216796875,2.681316496825145,1642.114990234375,6633.0,0.007063962819312372,1107.80126953125,0.3337400555610657,0.9112663269042969,0.328,312.66048545153023
2076000,1087.3604736328125,4102.250408539588,631.2466430664062,1038,4743.0703125,0.35816988348960876,0.6068283915519714,6640.0,5115.448391556791,0.3283122181892395,68.02244207625276,0.19722844883799553,0.9335213899612427,0.9406079053878784,0.218573659658432,30519.33945083618,5147.692407994868,-1720.77880859375,675.07421875,2.6684366059858795,1642.21728515625,6640.0,0.006654572515946094,1107.048828125,0.3253815472126007,0.9112738966941833,0.33,312.62906626506026
2078000,1120.987060546875,4103.890131385136,606.0125122070312,1039,4878.69580078125,0.35812607407569885,0.6068263053894043,6646.0,5114.012310444598,0.3372862637042999,68.01912186781895,0.19358390644192697,0.9210082292556763,0.9247197508811951,0.21865083277225494,30550.2326836586,5256.692830647152,-1833.0537109375,652.2579956054688,2.6597290407355887,1642.5673828125,6646.0,0.006654572515946094,1139.3673095703125,0.33895963430404663,0.9112531542778015,0.332,312.6432440565754
2080000,1137.6407470703125,4105.843266397099,579.8671875,1040,5034.95849609375,0.3580719232559204,0.6067830920219421,6654.0,5121.3649041005765,0.3082415759563446,68.01816953619087,0.1940902353823185,0.9380499720573425,0.9352586269378662,0.21867671608924866,30580.064329624176,5349.464158306095,-1789.4498291015625,634.9295654296875,2.657678313781933,1642.52685546875,6654.0,0.00678832942351661,1168.67333984375,0.2988394796848297,0.9112382531166077,0.3335,312.5937781785392
2082000,1161.027587890625,4108.684139832306,664.5843505859375,1041,4872.5537109375,0.35808244347572327,0.606831431388855,6660.0,5125.829146075826,0.21861231327056885,68.01498278243355,0.19873714670538903,0.9626893997192383,0.9608099460601807,0.21867144107818604,30610.902404546738,5611.876911492765,-1773.1351318359375,712.302734375,2.6560596995056884,1643.2930908203125,6660.0,0.00652345114787383,1180.88818359375,0.19438807666301727,0.9112424254417419,0.334,312.6121621621622
2084000,1192.0457763671875,4106.233856831893,693.754638671875,1042,4753.56298828125,0.3580498993396759,0.6067811250686646,6666.0,5111.845141184326,0.37336039543151855,68.01198669819443,0.19566912397742273,0.8816827535629272,0.8953734636306763,0.2185637354850769,30641.657466173172,5475.704795802626,-1808.6986083984375,749.06201171875,2.655165397194529,1642.919921875,6666.0,0.00652345114787383,1209.580322265625,0.4108208417892456,0.911256730556488,0.3335,312.5850585058506
2086000,1157.8065185546875,4106.165961753031,610.7650146484375,1043,3886.761962890625,0.3580305874347687,0.6067377924919128,6673.0,5109.521003269711,0.38467878103256226,68.00436956516681,0.1967896443605423,0.9032666087150574,0.8984963893890381,0.21858777105808258,30674.49949669838,5440.85840032016,-1801.951416015625,664.421630859375,2.6537041672954285,1642.6048583984375,6673.0,0.006924774844929294,1174.07080078125,0.3421632647514343,0.9112628698348999,0.3335,312.5771017533343
2088000,1184.9337158203125,4109.956274643648,581.9818115234375,1044,7991.1650390625,0.35804811120033264,0.6068333983421326,6679.0,5125.076377886008,0.36208444833755493,67.99727086105688,0.19517219945788383,0.8753610253334045,0.9155701398849487,0.2187623381614685,30707.11476445198,5547.392351958511,-1760.2659912109375,634.559814453125,2.649058018021344,1643.6971435546875,6679.0,0.006654572515946094,1200.964599609375,0.4586943984031677,0.9112357497215271,0.3355,312.5705944003593
2090000,1112.9542236328125,4111.292016855064,526.248291015625,1045,4173.89306640625,0.3580094575881958,0.6068474650382996,6687.0,5122.664969878494,0.3280935287475586,67.9962450389549,0.19556713819503785,0.9224718809127808,0.9184390902519226,0.21882343292236328,30736.991414785385,5722.149016266199,-1754.05078125,584.7027587890625,2.6483931483947583,1644.021240234375,6687.0,0.00678832942351661,1136.3526611328125,0.35082772374153137,0.9112163782119751,0.336,312.5235531628533
2092000,1143.764404296875,4114.261973923083,555.4796142578125,1046,5325.2412109375,0.35801512002944946,0.6068637371063232,6694.0,5125.046485623475,0.37357330322265625,67.99400300008709,0.20525830820202828,0.9137314558029175,0.9087748527526855,0.21884684264659882,30767.419297218323,5836.191723649927,-1782.721435546875,605.7376708984375,2.6461293591907875,1644.3079833984375,6694.0,0.007063962819312372,1162.05078125,0.3722350597381592,0.9112113118171692,0.336,312.5144905885868
2094000,1146.4364013671875,4116.3969345260175,553.6299438476562,1047,4114.70458984375,0.3579787015914917,0.6068937182426453,6700.0,5132.632225921282,0.35115110874176025,67.98958649458622,0.20369482845067977,0.905523955821991,0.9218143224716187,0.21879762411117554,30798.83417391777,5884.683208217101,-1799.65673828125,595.7457275390625,2.6406627901746926,1644.8072509765625,6700.0,0.007063962819312372,1164.4532470703125,0.363753080368042,0.9112347364425659,0.336,312.5229850746269
2096000,1105.2303466796875,4116.9759998341015,469.44647216796875,1048,12644.982421875,0.3579569458961487,0.6068310141563416,6707.0,5125.2163722378045,0.34340575337409973,67.9870915486461,0.19659893095493317,0.9291013479232788,0.925418496131897,0.2188234180212021,30829.38175845146,5629.6814888711715,-1742.7811279296875,513.879638671875,2.6354551301432276,1644.8798828125,6707.0,0.006654572515946094,1122.8958740234375,0.3396154046058655,0.9112301468849182,0.3355,312.5009691367228
2098000,1136.33203125,4118.198672117438,513.2593994140625,1049,4507.216796875,0.3579338788986206,0.6068326830863953,6714.0,5129.230350085561,0.3248588740825653,67.98159353341121,0.19701284915208817,0.9197037816047668,0.9217382073402405,0.218833789229393,30861.29481458664,5850.298161014208,-1778.010498046875,561.3533325195312,2.642538521770855,1645.2608642578125,6714.0,0.00678832942351661,1151.540771484375,0.3457376956939697,0.9112258553504944,0.333,312.4651474530831
2100000,1104.396240234375,4118.7197556230585,537.3984985351562,1050,3816.47509765625,0.357930451631546,0.6068565845489502,6721.0,5131.827926939076,0.27475032210350037,67.97617044904094,0.20744028955698013,0.949263870716095,0.9466782808303833,0.21900665760040283,30893.1789791584,5663.6387393546165,-1790.5986328125,585.2803955078125,2.6396052116746476,1645.432861328125,6721.0,0.00652345114787383,1113.903076171875,0.2832643985748291,0.911180853843689,0.334,312.41362892426724
2102000,1037.9049072265625,4121.631070116808,473.47894287109375,1051,5022.099609375,0.3579486310482025,0.6069548726081848,6728.0,5145.465553436172,0.3276529908180237,67.97275910537569,0.2119302496314049,0.9224432110786438,0.927894651889801,0.2190273255109787,30924.15296459198,5620.571696412299,-1727.0474853515625,515.718505859375,2.644264709282772,1646.2490234375,6728.0,0.006145386071268126,1048.4908447265625,0.30877119302749634,0.9111872315406799,0.3335,312.410225921522
2104000,1104.26708984375,4120.1931587791005,503.76116943359375,1052,6076.6591796875,0.35794374346733093,0.6069251894950867,6734.0,5132.380172439318,0.30303576588630676,67.96763736873828,0.20322010278701783,0.9068208932876587,0.9348243474960327,0.21905763447284698,30955.909039258957,5427.415007523123,-1821.2066650390625,542.2704467773438,2.647535600819339,1645.916015625,6734.0,0.006654572515946094,1106.55615234375,0.3361983895301819,0.9111841320991516,0.332,312.4275319275319
2106000,1063.9051513671875,4122.636263890853,513.6180419921875,1053,14626.076171875,0.3579283654689789,0.6069904565811157,6739.0,5133.706673321136,0.256354957818985,67.96308828898032,0.20187990576028825,0.9422517418861389,0.9473289847373962,0.21906524896621704,30987.408798217773,5518.8565288570935,-1834.936279296875,557.4943237304688,2.6451482842022886,1646.691650390625,6739.0,0.006394913388759758,1073.6220703125,0.2745184302330017,0.9111883044242859,0.332,312.46446060246325
2108000,1119.828125,4123.330744325436,482.06475830078125,1054,5003.62841796875,0.3579242527484894,0.6070322394371033,6743.0,5137.494268735381,0.29998618364334106,67.960887570734,0.20918793097138405,0.9179984927177429,0.9325267672538757,0.21909081935882568,31017.840928077698,5499.104183776582,-1755.3087158203125,524.21484375,2.646373848705593,1646.6119384765625,6743.0,0.006924774844929294,1131.0159912109375,0.31088563799858093,0.9111799001693726,0.3325,312.5792673884028
2110000,1118.5887451171875,4124.756171906834,461.3137512207031,1055,9499.5615234375,0.3579598069190979,0.6070006489753723,6748.0,5140.114562400629,0.2701800465583801,67.95846814744245,0.20944198668003083,0.9480704069137573,0.9336761236190796,0.21915826201438904,31048.374948978424,5375.440477088691,-1754.935302734375,500.826171875,2.649677007386925,1646.683837890625,6748.0,0.00652345114787383,1126.279052734375,0.27017372846603394,0.9111714363098145,0.332,312.6633076467101
2112000,1179.801513671875,4123.541598303193,416.03094482421875,1056,8068.55078125,0.3579619526863098,0.6070065498352051,6754.0,5128.140001941667,0.2003754824399948,67.95537687341641,0.19795942053198815,0.9547352194786072,0.9655303359031677,0.21923783421516418,31079.218410253525,5301.188603334723,-1791.80859375,452.99993896484375,2.6569255367301805,1646.492919921875,6754.0,0.006654572515946094,1180.997314453125,0.22517994046211243,0.9111614227294922,0.3305,312.69188628960615
2114000,1147.2213134765625,4125.115498383851,345.09698486328125,1057,8430.9501953125,0.35796332359313965,0.607062041759491,6760.0,5125.312527112361,0.14464645087718964,67.94923694381036,0.19335756599903106,0.9777489900588989,0.9762474298477173,0.21936015784740448,31111.46048259735,5219.443977916759,-1801.3477783203125,376.1273193359375,2.6580615209811684,1647.0401611328125,6760.0,0.006924774844929294,1151.5428466796875,0.14731797575950623,0.9111374020576477,0.33,312.7087278106509
2116000,1191.7425537109375,4126.943424718665,439.1814270019531,1058,4191.67724609375,0.3579784035682678,0.6070739030838013,6765.0,5125.028100004045,0.26013001799583435,67.94431695784718,0.20115806370973588,0.9395145773887634,0.94239741563797,0.2194254994392395,31143.149195432663,5452.956234191665,-1800.1923828125,477.32275390625,2.65548078951643,1647.08203125,6765.0,0.006145386071268126,1195.129638671875,0.2627570927143097,0.9111275672912598,0.3305,312.78211382113824
2118000,1194.5877685546875,4127.307833417807,395.51116943359375,1059,9526.9541015625,0.35794001817703247,0.6070956587791443,6770.0,5122.167550965992,0.3687458038330078,67.94088351125016,0.1926083244383335,0.9324705004692078,0.9158037304878235,0.21940207481384277,31174.160395622253,5474.818248858692,-1775.298095703125,438.6180419921875,2.6536582260061743,1647.5225830078125,6770.0,0.007063962819312372,1201.058837890625,0.3037172257900238,0.9111258387565613,0.331,312.810635155096
2120000,1194.446533203125,4132.36309604365,516.2996826171875,1060,3476.81494140625,0.35794585943222046,0.6071540713310242,6776.0,5140.142304427253,0.2774553894996643,67.93947472962729,0.1958309841156006,0.9370369911193848,0.9375070333480835,0.21934975683689117,31204.244784593582,5797.906508448618,-1825.7593994140625,555.3448486328125,2.6495620838448795,1648.203857421875,6776.0,0.00678832942351661,1203.8326416015625,0.2711608409881592,0.911108136177063,0.3325,312.8611275088548
2122000,1184.3338623046875,4132.914218295372,560.68798828125,1061,4446.09912109375,0.3579145073890686,0.6071786284446716,6783.0,5133.21768569035,0.29397284984588623,67.93812382909896,0.19631241396069526,0.9412567615509033,0.9344050288200378,0.21942974627017975,31234.303810596466,5600.510698700968,-1803.5023193359375,595.447265625,2.6490134818550493,1648.54296875,6783.0,0.006924774844929294,1191.4415283203125,0.2872479557991028,0.911087691783905,0.333,312.8216128556686
2124000,1187.8846435546875,4137.54482187616,546.93017578125,1062,3735.205322265625,0.35788944363594055,0.6071799993515015,6789.0,5144.997592778912,0.1899302750825882,67.93519541933271,0.20258648052811623,0.8963042497634888,0.9510881304740906,0.2194225937128067,31265.090015411377,5750.75755485638,-1791.9803466796875,597.1260375976562,2.6440977398587666,1649.346435546875,6789.0,0.00678832942351661,1199.56591796875,0.3764876127243042,0.9110791683197021,0.333,312.8342907644719
