reference_Q_mean,reference_action_std,total/steps,obs_rms_mean,rollout/return_history,rollout/return,train/param_noise_distance,total/steps_per_second,total/epochs,AI_success_rate,reference_perturbed_action_std,obs_rms_std,AI_return,reference_actor_Q_std,reference_Q_std,rollout/actions_std,reference_perturbed_action_mean,total/episodes,rollout/episode_steps,rollout/episodes,train/loss_actor,reference_actor_Q_mean,reference_action_mean,total/duration,rollout/Q_mean,rollout/actions_mean,param_noise_stddev,AI_distance,train/loss_critic
-24.15813446044922,0.9773634076118469,658000,0.6755958199501038,2850.5288620451306,1205.292864429288,0.18968818694353104,67.85304736137181,329,0.066,0.958575963973999,0.37878361344337463,1563.432042101399,1598.694091796875,1589.5357666015625,0.8714278936386108,-0.07677998393774033,2457.0,267.74277574277573,2457.0,-1275.9949951171875,11.433990478515625,0.005870308261364698,9697.42739033699,1438.0926513671875,0.34091460704803467,0.006145386071268126,6.947537932773183,5915.72607421875
-69.19654846191406,0.9738336801528931,660000,0.6757907271385193,2935.2607586646145,1210.2562941482431,0.1989910724759102,67.83195356727465,330,0.0655,0.9494550824165344,0.37886708974838257,1572.2798444548623,1664.987548828125,1654.9039306640625,0.87137371301651,-0.13787557184696198,2463.0,267.93666260657733,2463.0,-1247.4669189453125,-34.88279724121094,-0.08323875069618225,9729.927641630173,1438.7757568359375,0.34085696935653687,0.006145386071268126,6.954682830600523,6063.00732421875
45.85295104980469,0.9595540761947632,662000,0.6756642460823059,2905.370902483491,1213.4264953939012,0.19481717467308043,67.82306798262897,331,0.0655,0.9539856314659119,0.3788628578186035,1584.0285686571603,1658.32568359375,1648.9024658203125,0.8714005351066589,-0.15012186765670776,2469.0,268.07452409882546,2469.0,-1240.9351806640625,68.19941711425781,-0.055673010647296906,9760.690863609314,1439.055419921875,0.34080153703689575,0.0057892316672357065,6.9325719436573765,6538.51416015625
-17.77564239501953,0.9730048775672913,664000,0.6757885217666626,2915.078390393271,1212.3209681103783,0.18858922019600868,67.81264476035756,332,0.065,0.9588048458099365,0.37881726026535034,1584.613259088716,1656.0400390625,1648.1475830078125,0.8713033199310303,-0.09319142997264862,2476.0,268.12399030694667,2476.0,-1222.3287353515625,14.513168334960938,-0.0734831765294075,9791.684166669846,1439.051025390625,0.3409411311149597,0.005563337841870998,6.946879349165021,6425.5849609375
-66.00201416015625,0.9715553522109985,666000,0.6753464937210083,2852.2532091952685,1215.766597380336,0.19456509351730347,67.80326601704111,333,0.065,0.9767910242080688,0.3789691925048828,1584.19689891958,1666.204833984375,1656.41748046875,0.8714303374290466,-0.015132352709770203,2482.0,268.3102336825141,2482.0,-1273.5150146484375,-42.135650634765625,0.04084010422229767,9822.53568482399,1437.4320068359375,0.3405979573726654,0.006145386071268126,6.935293728565784,5788.6630859375
-70.35574340820312,0.9687226414680481,668000,0.6753842234611511,2785.2058096116525,1217.5829553565345,0.20206096962094308,67.79758570455225,334,0.0655,0.9832485914230347,0.3791312575340271,1593.5328595905119,1674.9404296875,1665.581787109375,0.8714479207992554,0.0598251037299633,2488.0,268.33118971061094,2488.0,-1308.2099609375,-42.248741149902344,0.11180837452411652,9852.858225822449,1437.9805908203125,0.34038087725639343,0.006145386071268126,6.926677371647743,9322.7978515625
-109.69679260253906,0.9638765454292297,670000,0.6751717925071716,2736.0656315604747,1226.6536639521735,0.1899493543803692,67.788790391763,335,0.065,0.9641092419624329,0.3792164623737335,1607.6752313274394,1652.423583984375,1648.942138671875,0.8714243173599243,0.0209713913500309,2494.0,268.4410585404972,2494.0,-1231.899658203125,-86.23782348632812,0.12848606705665588,9883.639996051788,1438.497314453125,0.34016332030296326,0.0062689083313006155,6.9180501445388,5948.447265625
-165.13897705078125,0.9814863204956055,672000,0.6751775145530701,3030.376901958713,1230.908258068757,0.19127422481775283,67.78205460892859,336,0.0655,0.9829471707344055,0.37928909063339233,1603.873804280851,1617.405029296875,1608.3411865234375,0.8713172078132629,-0.11684180796146393,2501.0,268.6205517792883,2501.0,-1231.4298095703125,-131.2688751220703,-0.11822029203176498,9914.128509044647,1439.0830078125,0.3403259515762329,0.0057892316672357065,6.910926775324319,6565.43798828125
-241.1929931640625,0.9837573170661926,674000,0.6753305792808533,3015.271507524999,1232.6034914348352,0.21106877237558364,67.77277636727263,337,0.066,0.9799869656562805,0.37966302037239075,1610.072121419048,1696.9525146484375,1685.5831298828125,0.8713087439537048,-0.04404750093817711,2507.0,268.80175508575985,2507.0,-1214.1187744140625,-208.682373046875,-0.06404265761375427,9944.996149301529,1440.890625,0.340186208486557,0.006145386071268126,6.9134773291727685,6792.12255859375
-146.41012573242188,0.9844668507575989,676000,0.6754564046859741,3145.3293282745058,1243.1890001085737,0.1957974961400032,67.76301549057447,338,0.0665,0.9725849032402039,0.3796548843383789,1638.7868097018702,1682.6829833984375,1672.6328125,0.8712952136993408,0.006845157593488693,2514.0,268.84327764518696,2514.0,-1188.6939697265625,-115.19646453857422,0.0169899370521307,9975.943294525146,1441.96875,0.3402183949947357,0.00678832942351661,6.8844379087728855,12965.28515625
-156.414794921875,0.9836435914039612,678000,0.6752192378044128,2885.091063879314,1240.5816963684033,0.19488346382975577,67.7514775342226,339,0.0665,0.9771873354911804,0.3794887363910675,1645.163622514259,1700.087158203125,1692.9888916015625,0.871236264705658,-0.0776028037071228,2521.0,268.9063863546212,2521.0,-1266.458740234375,-116.1944808959961,-0.050326623022556305,10007.161831378937,1440.7030029296875,0.3402576148509979,0.0062689083313006155,6.874577170321141,7185.001953125
-165.2489776611328,0.9798427820205688,680000,0.6750200390815735,2580.1240715754325,1245.4309531313017,0.21070968151092528,67.74153510277166,340,0.0675,0.9759612679481506,0.37933629751205444,1658.198103729309,1599.9542236328125,1601.175537109375,0.8712753057479858,-0.006465233862400055,2529.0,268.801107156979,2529.0,-1240.791748046875,-133.3203582763672,0.05550135672092438,10038.154567480087,1441.654052734375,0.33995798230171204,0.006145386071268126,6.862686760999054,5725.232421875
-201.4884033203125,0.9762899279594421,682000,0.6750503182411194,2562.9405264992592,1253.7447639077195,0.1993107405304909,67.72793576421826,341,0.0675,0.9792937636375427,0.37924131751060486,1672.302932438846,1596.3662109375,1596.4913330078125,0.8712984919548035,-0.053887952119112015,2537.0,268.79661016949154,2537.0,-1266.072265625,-167.19268798828125,-0.04255497083067894,10069.700077295303,1441.919189453125,0.33980509638786316,0.006394913388759758,6.852572292274774,5859.513671875
-48.26532745361328,0.9781074523925781,684000,0.674796462059021,2562.1502670860664,1252.2444367601836,0.2079757833480835,67.72593012952383,342,0.0675,0.9829668998718262,0.3791184723377228,1657.7159750914939,1570.453369140625,1564.9703369140625,0.8714097738265991,-0.0038836910389363766,2544.0,268.813679245283,2544.0,-1289.707275390625,-9.210113525390625,-0.004169364459812641,10099.529067993164,1440.6903076171875,0.339328795671463,0.006024297687744463,6.846281878640123,9996.255859375
24.2969970703125,0.9824634790420532,686000,0.6746743321418762,2706.9544806557287,1260.2081809156462,0.1965727211534977,67.7148253706039,343,0.0675,0.978543221950531,0.379153847694397,1663.4504858586351,1594.3486328125,1588.0086669921875,0.8714935183525085,0.02814999595284462,2550.0,268.9647058823529,2550.0,-1227.4189453125,60.73246765136719,-0.0036959215067327023,10130.72094988823,1441.7412109375,0.3389851152896881,0.006024297687744463,6.840674492461481,5424.10791015625
29.743881225585938,0.9787666201591492,688000,0.6747704744338989,2613.9118527701216,1264.0133540348043,0.20089784473180772,67.7065974567924,344,0.068,0.9787261486053467,0.37903016805648804,1682.460974139811,1609.196044921875,1600.33837890625,0.8713326454162598,0.07975582033395767,2558.0,268.92181391712273,2558.0,-1260.4742431640625,66.19267272949219,0.03281371667981148,10161.491285085678,1442.2218017578125,0.3391910195350647,0.0057892316672357065,6.842064405909567,8217.607421875
-3.085906982421875,0.9862582087516785,690000,0.6748318076133728,2574.616480294735,1262.8398327975374,0.1991515861451626,67.70037897885415,345,0.0665,0.980886697769165,0.3789277672767639,1682.2701536449094,1586.1656494140625,1573.7052001953125,0.8712922930717468,0.08931652456521988,2565.0,268.99376218323584,2565.0,-1243.9998779296875,36.751556396484375,0.06891859322786331,10191.966579914093,1442.2127685546875,0.33925628662109375,0.006024297687744463,6.852948988743646,5762.041015625
0.9871978759765625,0.9788748025894165,692000,0.6746898293495178,2514.0985742934954,1260.7135105438406,0.21133020624518395,67.6996532497878,346,0.0665,0.9847597479820251,0.3789892792701721,1681.9425698079565,1524.0098876953125,1516.30517578125,0.8713063597679138,0.1207464188337326,2572.0,269.0357698289269,2572.0,-1207.177490234375,41.780860900878906,0.07078195363283157,10221.618084907532,1441.4012451171875,0.33927610516548157,0.006024297687744463,6.854706934705086,6334.93310546875
35.885948181152344,0.9789167046546936,694000,0.674881100654602,2387.6801749620445,1260.1905718370929,0.20255887106060982,67.6947502128039,347,0.0665,0.973511815071106,0.3789958357810974,1680.0204050575128,1530.6787109375,1528.9813232421875,0.871224045753479,0.11782638728618622,2579.0,268.96626599457153,2579.0,-1271.8427734375,77.46635437011719,0.06955841928720474,10251.902811050415,1441.1307373046875,0.33944910764694214,0.0059055952237471445,6.853537178431896,8318.974609375
199.28375244140625,0.9799342751502991,696000,0.6750279664993286,2565.437978567354,1268.1346701091077,0.19383332312107085,67.68766155024892,348,0.0665,0.9845190644264221,0.37910720705986023,1693.6433940848258,1515.6524658203125,1509.998291015625,0.871070921421051,-0.007588719017803669,2586.0,269.11794276875486,2586.0,-1251.69482421875,237.7662811279297,0.07133632898330688,10282.523935079575,1442.0006103515625,0.3397316038608551,0.00652345114787383,6.845724983001785,4716.5791015625
126.25758361816406,0.9618068933486938,698000,0.6749585270881653,2470.937148389402,1274.6214158580035,0.1963389879465103,67.67663940876297,349,0.066,0.9609432220458984,0.37911292910575867,1695.5982872489474,1508.2415771484375,1501.7401123046875,0.8711172938346863,0.1742214411497116,2594.0,269.05821125674635,2594.0,-1261.135498046875,160.42578125,0.14872409403324127,10313.75089097023,1442.38232421875,0.33960261940956116,0.006145386071268126,6.8455794465655275,4630.791015625
126.74366760253906,0.973746120929718,700000,0.6749218106269836,2419.710396900261,1276.6138381853082,0.1949900922179222,67.67066083018398,350,0.066,0.9721506237983704,0.3789464235305786,1691.5172111801808,1524.84375,1511.928466796875,0.8710554242134094,0.0001551033928990364,2601.0,269.07612456747404,2601.0,-1157.0430908203125,161.32598876953125,0.0459245964884758,10344.216997623444,1443.37646484375,0.3395423889160156,0.0057892316672357065,6.840756700187896,8431.0732421875
145.74017333984375,0.9812172055244446,702000,0.6750850677490234,2574.7570591928406,1284.0861752767225,0.2081204929947853,67.66140619171782,351,0.066,0.9832317233085632,0.3789675235748291,1702.1564575989703,1590.1500244140625,1576.06494140625,0.8709250092506409,0.06645435839891434,2607.0,269.1308016877637,2607.0,-1224.6953125,183.20306396484375,0.01812818832695484,10375.190814256668,1443.1961669921875,0.33975541591644287,0.006145386071268126,6.842152616732671,5385.9287109375
92.07286071777344,0.9684015512466431,704000,0.6752091646194458,2403.964808762406,1285.8883854566452,0.201764764636755,67.65666801959487,352,0.0655,0.9612058401107788,0.3790982663631439,1703.6002825732646,1637.2615966796875,1624.7032470703125,0.8708249926567078,0.12368497252464294,2615.0,269.1697896749522,2615.0,-1268.2578125,121.10943603515625,0.13236549496650696,10405.478434085846,1443.7886962890625,0.33979475498199463,0.0062689083313006155,6.833212895008294,8253.96875
43.016204833984375,0.9774559140205383,706000,0.6751800775527954,2537.2684953289645,1290.681079647198,0.2020824708044529,67.6495786251788,353,0.066,0.9783360958099365,0.3789307475090027,1704.518841359519,1583.2091064453125,1574.378662109375,0.870818555355072,0.06870440393686295,2623.0,269.07396111322913,2623.0,-1208.7166748046875,80.19414520263672,0.061449408531188965,10436.133001089096,1443.959228515625,0.3397199213504791,0.0057892316672357065,6.840213845422252,5305.5908203125
127.20288848876953,0.980729877948761,708000,0.675369143486023,2337.8135913052,1287.6401711227911,0.1941224740445614,67.64594596353571,354,0.0655,0.978580117225647,0.3790055811405182,1723.243733735492,1577.73583984375,1571.2073974609375,0.870773196220398,0.08237023651599884,2630.0,269.1444866920152,2630.0,-1233.9466552734375,164.6260986328125,0.08326002955436707,10466.259136676788,1444.596923828125,0.33972373604774475,0.0062689083313006155,6.824636368898657,4506.7890625
83.88563537597656,0.9827575087547302,710000,0.6753824949264526,2479.002231149689,1300.2929639761264,0.20373260870575904,67.64208462174882,355,0.066,0.972341001033783,0.3789561688899994,1755.423072253318,1530.0455322265625,1519.5057373046875,0.8708009719848633,0.07500038295984268,2636.0,269.28034901365703,2636.0,-1217.171875,116.65211486816406,0.051742590963840485,10496.423993587494,1446.52685546875,0.3395421802997589,0.006024297687744463,6.790230202949038,5021.474609375
33.210670471191406,0.980265736579895,712000,0.6752334833145142,2664.8434981277137,1305.6710275834637,0.1925387604534626,67.63567074172722,356,0.0665,0.9713535904884338,0.37884408235549927,1771.0093086493162,1491.740234375,1487.201171875,0.8708568215370178,0.11161214113235474,2644.0,269.2208774583964,2644.0,-1182.8165283203125,66.75474548339844,0.03957148641347885,10526.9895632267,1445.6495361328125,0.33944183588027954,0.006654572515946094,6.768436402863612,6012.73486328125
60.663818359375,0.9783878326416016,714000,0.6751517057418823,2375.043928678959,1306.3380112051625,0.2116188409924507,67.63385214183651,357,0.066,0.9855989217758179,0.37873560190200806,1778.579367729278,1460.255859375,1454.132568359375,0.8708587884902954,0.06501907855272293,2653.0,269.10026385224273,2653.0,-1179.24072265625,86.42646026611328,0.060644637793302536,10556.843612909317,1444.7147216796875,0.33938297629356384,0.006024297687744463,6.743399346380596,3859.923828125
22.391098022460938,0.976918637752533,716000,0.6752625703811646,2481.1169639315494,1309.8961829499938,0.2032324902713299,67.63321802794454,358,0.0665,0.9845081567764282,0.37865862250328064,1795.7678581442035,1460.8577880859375,1450.967041015625,0.8708482980728149,0.01735077053308487,2660.0,269.12857142857143,2660.0,-1232.0439453125,48.21974182128906,0.0324324406683445,10586.513859272003,1445.1939697265625,0.33923545479774475,0.0059055952237471445,6.7341661874173235,5480.56201171875
-57.24815368652344,0.9792247414588928,718000,0.6753138899803162,2553.2330944856435,1313.3768251766214,0.18918087393045424,67.63083078550511,359,0.0665,0.9775523543357849,0.37857362627983093,1809.616278443092,1510.1905517578125,1503.7391357421875,0.8708347678184509,0.08335909992456436,2667.0,269.1597300337458,2667.0,-1261.947265625,-31.880203247070312,0.05994938686490059,10616.45985507965,1444.9580078125,0.33921951055526733,0.005675160932492605,6.730260656406071,7319.6904296875
-32.882423400878906,0.9736995100975037,720000,0.6752680540084839,2607.5420535005705,1309.6011611159386,0.20911265417933464,67.62110864085888,360,0.067,0.959138810634613,0.37850767374038696,1816.4226562762112,1510.254150390625,1501.8167724609375,0.870888352394104,0.0853821188211441,2674.0,269.2206432311144,2674.0,-1254.12109375,-2.7482681274414062,0.0780564397573471,10647.562787294388,1444.856689453125,0.33894580602645874,0.005563337841870998,6.7106181297242005,4088.248046875
-88.96302032470703,0.9793770909309387,722000,0.6755484938621521,2818.7255578700715,1322.599388230729,0.20142901703715324,67.61313611949593,361,0.067,0.9796358942985535,0.3785305619239807,1831.9285359251703,1515.6021728515625,1510.294677734375,0.8707579374313354,-0.006074830889701843,2682.0,269.18493661446684,2682.0,-1167.0048828125,-66.93783569335938,0.0586414709687233,10678.398332595825,1446.5079345703125,0.3393242061138153,0.006394913388759758,6.694111082896778,4688.29736328125
-83.40496826171875,0.9855986833572388,724000,0.6758822798728943,2982.963027743428,1331.9390073765728,0.20519968390464782,67.60605108068903,362,0.0675,0.9809997081756592,0.37859559059143066,1848.7575511797313,1534.3489990234375,1528.5950927734375,0.8707181811332703,0.08332764357328415,2688.0,269.2485119047619,2688.0,-1212.4541015625,-58.320098876953125,0.07687316089868546,10709.10056757927,1448.4443359375,0.339419424533844,0.0059055952237471445,6.690775044137963,7251.33251953125
-138.02906799316406,0.967637300491333,726000,0.6758592128753662,2883.6215887455846,1334.1812762178588,0.19561939984560012,67.60048193852604,363,0.068,0.9769955277442932,0.37845084071159363,1861.9874317540261,1520.2359619140625,1514.955322265625,0.870720386505127,0.07064460963010788,2695.0,269.29944341372914,2695.0,-1214.70556640625,-114.31214904785156,0.04329415038228035,10739.568405151367,1448.011474609375,0.3393835127353668,0.0057892316672357065,6.679172603271584,8454.1181640625
-167.56552124023438,0.974149227142334,728000,0.6759204864501953,3139.6647316413246,1347.8006614933583,0.19727743104100226,67.59429201442052,364,0.068,0.9817994832992554,0.3783690631389618,1870.3708732566727,1535.4683837890625,1536.3692626953125,0.8706977963447571,0.041126348078250885,2703.0,269.27931927487975,2703.0,-1244.227783203125,-135.3595733642578,0.021347014233469963,10770.140174627304,1449.78466796875,0.3394836187362671,0.00652345114787383,6.682528085190963,18311.185546875
-135.1774444580078,0.9779084324836731,730000,0.6761271357536316,3079.2261649770558,1347.8608934119998,0.20049786299467087,67.59064595709478,365,0.0685,0.9824654459953308,0.3783457279205322,1879.4383895098022,1482.1474609375,1476.4295654296875,0.8706042766571045,0.011025839485228062,2709.0,269.33997785160574,2709.0,-1210.7381591796875,-102.12715148925781,0.028119049966335297,10800.311043977737,1449.2921142578125,0.3397257924079895,0.006145386071268126,6.67964231235795,6998.107421875
-148.47071838378906,0.9736412167549133,732000,0.6761355996131897,3136.0744762484023,1351.6845480966335,0.2045405438542366,67.58265364399783,366,0.069,0.9844955801963806,0.3783632814884186,1884.7651941610802,1542.0335693359375,1535.3798828125,0.8705694675445557,0.02814628928899765,2716.0,269.4598674521355,2716.0,-1212.776123046875,-114.17158508300781,0.06171286851167679,10831.181679487228,1449.5181884765625,0.33975887298583984,0.006024297687744463,6.658716135897412,9266.81640625
-105.83367919921875,0.9695160984992981,734000,0.6761643886566162,3106.8372722615986,1357.1934774711424,0.19504813238978386,67.57855154986143,367,0.0685,0.9820432066917419,0.3782937526702881,1900.00719317268,1535.645751953125,1534.2132568359375,0.870546817779541,0.06177990883588791,2722.0,269.52902277736956,2722.0,-1195.9786376953125,-69.20686340332031,0.10977155715227127,10861.434333324432,1448.677001953125,0.33974361419677734,0.006145386071268126,6.642795029671041,3962.005859375
-9.094894409179688,0.9798513650894165,736000,0.6762649416923523,3252.5120373150485,1359.363799843771,0.20185424089431764,67.56923970106747,368,0.069,0.9695658087730408,0.3785596787929535,1913.1055217220394,1513.1744384765625,1501.9898681640625,0.8705924153327942,0.084017314016819,2727.0,269.85075174184084,2727.0,-1187.4197998046875,29.692657470703125,0.059115033596754074,10892.53043627739,1448.15869140625,0.3394855558872223,0.0059055952237471445,6.63770928300601,8378.2177734375
-26.847640991210938,0.9741749167442322,738000,0.6760782599449158,2908.1010968742257,1355.443139517503,0.21256575211882592,67.56264356581708,369,0.0695,0.9694800972938538,0.3784371018409729,1915.8234447853833,1519.458984375,1504.756591796875,0.8707042336463928,0.12112876027822495,2734.0,269.81784930504756,2734.0,-1299.9691162109375,13.13360595703125,0.04972735792398453,10923.196030378342,1446.5836181640625,0.33911362290382385,0.0062689083313006155,6.6263476689937715,6298.9501953125
-15.992828369140625,0.9792270660400391,740000,0.6760500073432922,2819.538014595757,1359.8372464336878,0.19133038222789764,67.55218355328805,370,0.0695,0.9709433317184448,0.37843406200408936,1930.3779927512483,1539.3499755859375,1527.8306884765625,0.870849609375,0.08204178512096405,2741.0,269.9288580809923,2741.0,-1278.373046875,27.40679931640625,0.09540687501430511,10954.494156599045,1447.185302734375,0.3387516438961029,0.0062689083313006155,6.6158846600413055,8394.0810546875
-50.73199462890625,0.953374445438385,742000,0.675888180732727,2560.110003171117,1349.8707639804368,0.19924266248941422,67.55000338359868,371,0.0695,0.9650400280952454,0.37847450375556946,1910.6556805612365,1482.5545654296875,1471.05322265625,0.8707873821258545,0.11017919331789017,2747.0,270.0779031670914,2747.0,-1230.366943359375,-13.993621826171875,0.2014441043138504,10984.455408334732,1445.6307373046875,0.3387816548347473,0.006024297687744463,6.624919648634499,10989.4599609375
-12.231658935546875,0.9746781587600708,744000,0.675847589969635,2697.771867057312,1357.1419983223432,0.20505254864692687,67.54169596172632,372,0.07,0.9602571725845337,0.37835168838500977,1918.2849187934023,1501.4241943359375,1484.66357421875,0.8708207011222839,0.08727078139781952,2756.0,269.9259796806967,2756.0,-1204.5303955078125,37.67687225341797,0.06339330971240997,11015.41780090332,1446.254150390625,0.3386599123477936,0.0062689083313006155,6.604202917799546,5609.04248046875
33.05583953857422,0.9593567848205566,746000,0.6757526397705078,2533.0401923558693,1359.6885639341092,0.20648384153842925,67.52703274006409,373,0.07,0.9635933637619019,0.3782326281070709,1916.1624589163773,1561.2044677734375,1550.9183349609375,0.8708691000938416,0.1441091150045395,2764.0,269.8892908827786,2764.0,-1243.9969482421875,77.80426788330078,0.14360834658145905,11047.427522420883,1446.1287841796875,0.33844417333602905,0.006145386071268126,6.600099844402939,7638.3056640625
79.73550415039062,0.96941077709198,748000,0.676285445690155,2739.4109511477327,1362.1098646688847,0.20124667301774024,67.52269997472402,374,0.07,0.9740021824836731,0.37858983874320984,1919.794528235489,1543.7791748046875,1533.874755859375,0.8707606792449951,0.08995380252599716,2768.0,270.0581647398844,2768.0,-1324.2171630859375,122.26748657226562,0.09805450588464737,11077.756077289581,1447.46435546875,0.3386837840080261,0.006024297687744463,6.609213921142589,9002.583984375
13.573562622070312,0.9595869779586792,750000,0.6765758991241455,3011.359233915155,1370.947883278852,0.2029363965988159,67.513875793031,375,0.0705,0.9723815321922302,0.3785942494869232,1958.6099806368145,1534.16796875,1527.22314453125,0.8707024455070496,0.022480806335806847,2774.0,270.281182408075,2774.0,-1251.129638671875,47.113075256347656,0.15388277173042297,11108.827499389648,1450.6365966796875,0.3386671245098114,0.006654572515946094,6.58664157921507,14660.3671875
65.38453674316406,0.9802324175834656,752000,0.6767310500144958,2720.729808417536,1369.6388171611597,0.19399211376905443,67.50305459055454,376,0.071,0.960127055644989,0.3785693049430847,1965.7155132554449,1551.9681396484375,1540.2071533203125,0.8707802295684814,-0.01616201177239418,2780.0,270.4093525179856,2780.0,-1136.8619384765625,107.51678466796875,-0.012336065992712975,11140.236609458923,1450.3935546875,0.33837348222732544,0.0059055952237471445,6.583509090522175,5189.10595703125
37.0316162109375,0.9617435932159424,754000,0.6767345070838928,2573.031842670614,1376.4545323153834,0.2047838744521141,67.49373815413394,377,0.0715,0.9735890030860901,0.37851542234420776,1975.6544858971351,1614.5181884765625,1608.709228515625,0.870879054069519,0.07518980652093887,2788.0,270.3819942611191,2788.0,-1259.3685302734375,72.84219360351562,0.1410578191280365,11171.406720399857,1449.9678955078125,0.33813294768333435,0.006145386071268126,6.574478162801179,6599.134765625
27.851333618164062,0.9697887897491455,756000,0.6765744090080261,2501.031252341516,1376.4603862077126,0.19673034951090812,67.47935206905872,378,0.071,0.972554087638855,0.37841179966926575,1970.4043441954682,1599.9266357421875,1591.3875732421875,0.87102872133255,-0.0072798952460289,2796.0,270.3594420600858,2796.0,-1221.043212890625,65.92414855957031,-0.07079135626554489,11203.427075386047,1448.56494140625,0.33777838945388794,0.006145386071268126,6.575788726932514,6557.7548828125
2.5121612548828125,0.9548516273498535,758000,0.6768803596496582,2496.044053551386,1387.229461916395,0.20425020575523375,67.47390491837986,379,0.0715,0.9791396856307983,0.3784541189670563,1988.6068631180106,1566.4525146484375,1562.868896484375,0.8709427714347839,-0.019037658348679543,2802.0,270.3204853675946,2802.0,-1173.25732421875,38.29052734375,0.062259674072265625,11233.972613811493,1449.1717529296875,0.33811068534851074,0.006024297687744463,6.573495791946023,4506.748046875
-14.205230712890625,0.9741321206092834,760000,0.6770491600036621,2591.5573304605764,1392.1363094692651,0.20504677370190622,67.46532438159747,380,0.0715,0.9729315042495728,0.3785546123981476,2006.3164495706235,1536.650390625,1526.6693115234375,0.8709381818771362,0.039544884115457535,2809.0,270.500533997864,2809.0,-1289.2100830078125,22.938018798828125,-0.08387348800897598,11265.046258449554,1450.5718994140625,0.3380924463272095,0.0057892316672357065,6.564369322487944,9433.552734375
-17.204879760742188,0.985092043876648,762000,0.6771644949913025,2827.3163374460623,1404.0893170448396,0.20900110065937041,67.46334282332619,381,0.072,0.9679299592971802,0.3785102069377899,2026.5495102750272,1567.2579345703125,1561.7083740234375,0.8709861040115356,-0.027700651437044144,2817.0,270.484913028044,2817.0,-1225.6109619140625,19.958221435546875,0.0030828500166535378,11295.022868871689,1451.8800048828125,0.33798712491989136,0.005675160932492605,6.562410618777057,5520.98828125
-9.031997680664062,0.9765055179595947,764000,0.6772602796554565,2878.939059669699,1408.2918133878472,0.20582744985818863,67.4591503426352,382,0.072,0.9766356945037842,0.3785209357738495,2027.26222634359,1609.9737548828125,1607.45654296875,0.8710035085678101,0.018464893102645874,2824.0,270.5240793201133,2824.0,-1211.5506591796875,27.190811157226562,0.03449537977576256,11325.372408628464,1452.7535400390625,0.3380184471607208,0.006394913388759758,6.57521835527444,6152.03564453125
-87.21846008300781,0.9774314165115356,766000,0.6772156953811646,3015.081413414866,1414.2159410774584,0.194393819719553,67.45528489396402,383,0.0725,0.9700572490692139,0.3784429728984833,2028.5533972887956,1637.9117431640625,1635.4908447265625,0.8709434866905212,-0.037806496024131775,2831.0,270.5365595196044,2831.0,-1236.923828125,-52.7891845703125,-0.1411532461643219,11355.67066693306,1452.664794921875,0.3381419777870178,0.0059055952237471445,6.567053525806341,5524.158203125
-135.20220947265625,0.9732103943824768,768000,0.6772862672805786,2988.306887986558,1415.754506241701,0.2029578272998333,67.44334052748415,384,0.0725,0.9705591201782227,0.37835073471069336,2028.1044578689914,1687.9901123046875,1684.4224853515625,0.8709329962730408,-0.01324785128235817,2838.0,270.55496828752644,2838.0,-1134.8365478515625,-108.32586669921875,0.05337388813495636,11387.3363032341,1451.616455078125,0.3380928337574005,0.006145386071268126,6.558121542989881,8659.8642578125
-156.7023468017578,0.9740992784500122,770000,0.6772333979606628,3083.6624990169735,1411.3331835371139,0.19738225921988486,67.43850556764153,385,0.0725,0.9722418785095215,0.3782755732536316,2031.9547893890363,1667.4139404296875,1658.671875,0.8710007667541504,0.06422881036996841,2846.0,270.5277582572031,2846.0,-1190.5640869140625,-126.58836364746094,0.0126228928565979,11417.809358596802,1449.864990234375,0.3378221094608307,0.006145386071268126,6.5404121093282415,10058.1455078125
-249.79425048828125,0.9661330580711365,772000,0.6773177981376648,3228.6193646419642,1419.984972058018,0.19255634188652038,67.42524559278563,386,0.073,0.9587951898574829,0.3781425356864929,2046.1513920234136,1711.58349609375,1705.991455078125,0.8709713220596313,0.1622217446565628,2854.0,270.48283111422563,2854.0,-1213.08447265625,-221.35035705566406,0.14136894047260284,11449.717286348343,1451.0455322265625,0.3379185199737549,0.006145386071268126,6.531746834992967,8676.5654296875
-271.233642578125,0.9700472354888916,774000,0.6776328086853027,3006.0462763515666,1416.9534004143845,0.20234115779399872,67.42443511556908,387,0.073,0.9550430178642273,0.3785633146762848,2045.056543398409,1700.023193359375,1694.449462890625,0.87090003490448,0.04737351834774017,2859.0,270.6491780342777,2859.0,-1135.5638427734375,-244.75177001953125,0.10794975608587265,11479.517754554749,1449.9896240234375,0.3379554748535156,0.0057892316672357065,6.532817789444322,5299.693359375
-216.12014770507812,0.9760724902153015,776000,0.6776937246322632,2943.713860290325,1415.3264575846897,0.2039336322247982,67.42357470221279,388,0.073,0.9792455434799194,0.3785863518714905,2058.1037436610923,1708.21044921875,1702.011962890625,0.8708564639091492,0.004691939800977707,2867.0,270.6431810254622,2867.0,-1235.58544921875,-188.81378173828125,0.08730088174343109,11509.327463388443,1449.5439453125,0.338085412979126,0.0057892316672357065,6.512132095748041,6669.12646484375
